time,Fx,Fy,Fz
0.236000,0.000000,0.000000,68.605021
0.238000,0.000000,0.000000,68.647592
0.240000,0.000000,0.000000,67.506421
0.242000,0.000000,0.000000,66.879160
0.244000,0.000000,0.000000,66.442452
0.246000,0.000000,0.000000,66.187066
0.248000,0.000000,0.000000,66.091521
0.250000,0.000000,0.000000,66.129845
0.252000,0.000000,0.000000,66.290474
0.254000,0.000000,0.000000,66.564845
0.256000,0.000000,0.000000,67.023714
0.258000,0.000000,0.000000,67.651829
0.260000,0.000000,0.000000,68.392299
0.262000,0.000000,0.000000,69.201317
0.264000,0.000000,0.000000,70.064066
0.266000,0.000000,0.000000,70.973086
0.268000,0.000000,0.000000,77.335529
0.270000,0.000000,0.000000,77.575866
0.272000,0.000000,0.000000,77.818002
0.274000,0.000000,0.000000,78.067211
0.276000,0.000000,0.000000,78.621802
0.278000,0.000000,0.000000,79.441471
0.280000,0.000000,0.000000,80.485199
0.282000,0.000000,0.000000,81.715650
0.284000,0.000000,0.000000,83.095740
0.286000,0.000000,0.000000,84.646394
0.288000,0.000000,0.000000,87.744038
0.290000,0.000000,0.000000,90.732594
0.292000,0.000000,0.000000,93.305349
0.294000,0.000000,0.000000,95.457882
0.296000,0.000000,0.000000,97.247303
0.298000,0.000000,0.000000,98.876124
0.300000,0.000000,0.000000,100.404007
0.302000,0.000000,0.000000,101.871223
0.304000,0.000000,0.000000,103.310572
0.306000,0.000000,0.000000,104.674902
0.308000,0.000000,0.000000,106.189471
0.310000,0.000000,0.000000,107.615846
0.312000,0.000000,0.000000,108.932862
0.314000,0.000000,0.000000,110.505050
0.316000,0.000000,0.000000,111.902884
0.318000,0.000000,0.000000,113.267540
0.320000,0.000000,0.000000,114.545058
0.322000,0.000000,0.000000,115.820786
0.324000,0.000000,0.000000,116.851046
0.326000,0.000000,0.000000,118.147549
0.328000,0.000000,0.000000,119.098849
0.330000,0.000000,0.000000,119.958600
0.332000,0.000000,0.000000,120.747097
0.334000,0.000000,0.000000,121.464155
0.336000,0.000000,0.000000,122.105340
0.338000,0.000000,0.000000,122.666267
0.340000,0.000000,0.000000,123.144411
0.342000,0.000000,0.000000,123.539476
0.344000,0.000000,0.000000,123.853007
0.346000,0.000000,0.000000,124.087777
0.348000,0.000000,0.000000,124.247245
0.350000,0.000000,0.000000,124.335303
0.352000,0.000000,0.000000,124.128215
0.354000,0.000000,0.000000,124.312647
0.356000,0.000000,0.000000,124.241447
0.358000,0.000000,0.000000,124.100388
0.362000,0.000000,0.000000,124.100388
0.362000,0.000000,0.000000,123.664024
0.364000,0.000000,0.000000,123.419143
0.366000,0.000000,0.000000,123.097773
0.368000,0.000000,0.000000,122.733852
0.370000,0.000000,0.000000,122.335589
0.372000,0.000000,0.000000,121.906775
0.374000,0.000000,0.000000,121.450085
0.376000,0.000000,0.000000,120.967791
0.378000,0.000000,0.000000,120.462027
0.380000,0.000000,0.000000,119.944002
0.382000,0.000000,0.000000,119.411339
0.384000,0.000000,0.000000,118.864435
0.386000,0.000000,0.000000,118.864435
0.388000,0.000000,0.000000,117.730949
0.390000,0.000000,0.000000,117.132176
0.392000,0.000000,0.000000,116.542353
0.394000,0.000000,0.000000,115.982942
0.396000,0.000000,0.000000,115.413744
0.398000,0.000000,0.000000,114.829264
0.400000,0.000000,0.000000,114.224578
0.402000,0.000000,0.000000,113.621042
0.404000,0.000000,0.000000,113.003923
0.406000,0.000000,0.000000,112.389833
0.408000,0.000000,0.000000,111.778154
0.410000,0.000000,0.000000,111.164008
0.412000,0.000000,0.000000,110.552513
0.414000,0.000000,0.000000,109.993630
0.416000,0.000000,0.000000,109.392447
0.418000,0.000000,0.000000,108.719157
0.420000,0.000000,0.000000,108.102001
0.422000,0.000000,0.000000,107.491063
0.424000,0.000000,0.000000,106.962742
0.426000,0.000000,0.000000,106.261096
0.428000,0.000000,0.000000,105.630051
0.430000,0.000000,0.000000,105.021779
0.432000,0.000000,0.000000,104.535030
0.434000,0.000000,0.000000,103.839899
0.436000,0.000000,0.000000,103.240677
0.438000,0.000000,0.000000,102.656836
0.440000,0.000000,0.000000,102.199429
0.442000,0.000000,0.000000,101.614532
0.444000,0.000000,0.000000,101.614532
0.446000,0.000000,0.000000,100.253840
0.448000,0.000000,0.000000,99.690123
0.450000,0.000000,0.000000,99.092079
0.452000,0.000000,0.000000,98.526739
0.454000,0.000000,0.000000,97.952818
0.456000,0.000000,0.000000,97.424808
0.458000,0.000000,0.000000,96.930398
0.460000,0.000000,0.000000,96.440971
0.462000,0.000000,0.000000,95.779193
0.464000,0.000000,0.000000,95.408541
0.466000,0.000000,0.000000,94.885888
0.468000,0.000000,0.000000,94.325431
0.470000,0.000000,0.000000,93.758332
0.472000,0.000000,0.000000,94.087785
0.474000,0.000000,0.000000,94.513634
0.476000,0.000000,0.000000,94.624852
0.478000,0.000000,0.000000,94.358103
0.480000,0.000000,0.000000,93.883908
0.482000,0.000000,0.000000,93.301164
0.484000,0.000000,0.000000,92.666365
0.486000,0.000000,0.000000,92.014989
0.488000,0.000000,0.000000,91.382470
0.490000,0.000000,0.000000,90.706634
0.492000,0.000000,0.000000,90.219495
0.494000,0.000000,0.000000,89.870826
0.496000,0.000000,0.000000,89.645391
0.498000,0.000000,0.000000,89.535736
0.500000,0.000000,0.000000,89.531575
0.502000,0.000000,0.000000,89.632021
0.504000,0.000000,0.000000,89.839274
0.506000,0.000000,0.000000,90.266453
0.508000,0.000000,0.000000,92.887472
0.510000,0.000000,0.000000,86.603531
0.512000,0.000000,0.000000,84.365836
0.514000,0.000000,0.000000,81.571409
0.516000,0.000000,0.000000,78.931872
0.518000,0.000000,0.000000,75.799877
0.520000,0.000000,0.000000,73.196202
0.522000,0.000000,0.000000,71.223938
0.524000,0.000000,0.000000,68.705491
0.526000,0.000000,0.000000,66.762781
0.528000,0.000000,0.000000,65.568433
0.530000,0.000000,0.000000,64.298162
0.532000,0.000000,0.000000,63.313005
0.534000,0.000000,0.000000,62.225620
0.536000,0.000000,0.000000,61.908770
0.538000,0.000000,0.000000,61.972827
0.540000,0.000000,0.000000,62.739973
0.542000,0.000000,0.000000,63.321504
0.544000,0.000000,0.000000,63.673487
0.546000,0.000000,0.000000,64.614385
0.548000,0.000000,0.000000,65.822042
0.550000,0.000000,0.000000,67.544702
0.552000,0.000000,0.000000,69.065523
0.554000,0.000000,0.000000,70.368138
0.556000,0.000000,0.000000,72.327739
0.558000,0.000000,0.000000,74.180395
0.560000,0.000000,0.000000,75.883601
0.562000,0.000000,0.000000,77.873846
0.564000,0.000000,0.000000,80.115059
0.566000,0.000000,0.000000,82.216300
0.568000,0.000000,0.000000,84.276445
0.570000,0.000000,0.000000,86.320550
0.572000,0.000000,0.000000,88.359605
0.574000,0.000000,0.000000,90.387874
0.576000,0.000000,0.000000,92.385219
0.578000,0.000000,0.000000,94.364858
0.580000,0.000000,0.000000,96.305385
0.582000,0.000000,0.000000,98.169417
0.584000,0.000000,0.000000,99.934960
0.586000,0.000000,0.000000,101.594375
0.588000,0.000000,0.000000,103.040596
0.590000,0.000000,0.000000,104.589575
0.592000,0.000000,0.000000,105.787962
0.594000,0.000000,0.000000,106.995597
0.596000,0.000000,0.000000,108.089616
0.598000,0.000000,0.000000,109.218053
0.600000,0.000000,0.000000,109.912203
0.602000,0.000000,0.000000,110.792330
0.604000,0.000000,0.000000,111.388648
0.606000,0.000000,0.000000,111.680473
0.608000,0.000000,0.000000,112.009491
0.610000,0.000000,0.000000,112.384807
0.612000,0.000000,0.000000,112.311900
0.614000,0.000000,0.000000,112.265052
0.616000,0.000000,0.000000,112.107910
0.618000,0.000000,0.000000,111.833329
0.620000,0.000000,0.000000,111.442972
0.622000,0.000000,0.000000,110.956312
0.624000,0.000000,0.000000,110.361761
0.626000,0.000000,0.000000,109.660415
0.628000,0.000000,0.000000,108.854076
0.630000,0.000000,0.000000,107.955231
0.632000,0.000000,0.000000,106.971582
0.634000,0.000000,0.000000,105.911749
0.636000,0.000000,0.000000,104.780809
0.638000,0.000000,0.000000,103.582686
0.640000,0.000000,0.000000,102.321710
0.642000,0.000000,0.000000,101.003261
0.644000,0.000000,0.000000,99.638307
0.646000,0.000000,0.000000,98.229880
0.648000,0.000000,0.000000,96.785072
0.650000,0.000000,0.000000,95.310396
0.652000,0.000000,0.000000,93.812319
0.654000,0.000000,0.000000,92.297205
0.656000,0.000000,0.000000,90.782627
0.658000,0.000000,0.000000,89.266959
0.660000,0.000000,0.000000,87.753975
0.662000,0.000000,0.000000,86.246830
0.664000,0.000000,0.000000,84.748899
0.666000,0.000000,0.000000,83.264541
0.668000,0.000000,0.000000,81.798892
0.670000,0.000000,0.000000,80.357400
0.672000,0.000000,0.000000,78.945448
0.674000,0.000000,0.000000,77.568178
0.676000,0.000000,0.000000,76.230497
0.678000,0.000000,0.000000,74.937155
0.680000,0.000000,0.000000,73.718021
0.682000,0.000000,0.000000,72.585705
0.684000,0.000000,0.000000,71.521140
0.686000,0.000000,0.000000,70.511768
0.688000,0.000000,0.000000,69.549786
0.690000,0.000000,0.000000,68.635822
0.692000,0.000000,0.000000,67.771793
0.694000,0.000000,0.000000,66.955888
0.696000,0.000000,0.000000,66.189970
0.698000,0.000000,0.000000,65.482776
0.700000,0.000000,0.000000,64.847227
0.702000,0.000000,0.000000,64.296628
0.704000,0.000000,0.000000,63.842072
0.706000,0.000000,0.000000,63.225098
0.708000,0.000000,0.000000,63.467896
0.710000,0.000000,0.000000,63.202742
0.712000,0.000000,0.000000,65.278287
0.714000,0.000000,0.000000,66.876269
0.716000,0.000000,0.000000,68.272081
0.718000,0.000000,0.000000,68.471952
0.720000,0.000000,0.000000,68.633843
0.722000,0.000000,0.000000,68.489151
0.724000,0.000000,0.000000,68.429796
0.726000,0.000000,0.000000,68.594732
0.728000,0.000000,0.000000,69.011615
0.730000,0.000000,0.000000,69.751055
0.732000,0.000000,0.000000,70.738202
0.734000,0.000000,0.000000,71.856406
0.736000,0.000000,0.000000,72.998227
0.738000,0.000000,0.000000,74.166322
0.740000,0.000000,0.000000,75.334005
0.742000,0.000000,0.000000,81.500802
0.744000,0.000000,0.000000,81.537588
0.746000,0.000000,0.000000,80.345141
0.748000,0.000000,0.000000,79.678706
0.750000,0.000000,0.000000,79.672321
0.752000,0.000000,0.000000,80.453507
0.754000,0.000000,0.000000,81.348184
0.756000,0.000000,0.000000,82.818689
0.758000,0.000000,0.000000,84.647536
0.760000,0.000000,0.000000,86.865428
0.762000,0.000000,0.000000,89.167432
0.764000,0.000000,0.000000,93.165430
0.766000,0.000000,0.000000,97.156693
0.768000,0.000000,0.000000,100.698160
0.770000,0.000000,0.000000,103.976090
0.772000,0.000000,0.000000,106.649034
0.774000,0.000000,0.000000,109.231717
0.776000,0.000000,0.000000,111.852071
0.778000,0.000000,0.000000,114.205576
0.780000,0.000000,0.000000,116.560950
0.782000,0.000000,0.000000,118.917607
0.784000,0.000000,0.000000,121.277804
0.784000,0.000000,0.000000,121.277804
0.786000,0.000000,0.000000,126.411306
0.790000,0.000000,0.000000,128.549304
0.792000,0.000000,0.000000,130.376989
0.794000,0.000000,0.000000,133.030830
0.796000,0.000000,0.000000,135.138469
0.798000,0.000000,0.000000,136.620752
0.800000,0.000000,0.000000,138.548848
0.802000,0.000000,0.000000,140.990354
0.804000,0.000000,0.000000,142.755674
0.806000,0.000000,0.000000,144.386121
0.808000,0.000000,0.000000,145.896540
0.810000,0.000000,0.000000,147.282083
0.812000,0.000000,0.000000,147.888606
0.814000,0.000000,0.000000,149.013263
0.816000,0.000000,0.000000,150.053053
0.818000,0.000000,0.000000,151.638211
0.820000,0.000000,0.000000,151.766596
0.822000,0.000000,0.000000,153.056220
0.824000,0.000000,0.000000,152.941866
0.826000,0.000000,0.000000,153.995265
0.826000,0.000000,0.000000,153.995265
0.830000,0.000000,0.000000,154.509479
0.832000,0.000000,0.000000,154.066783
0.834000,0.000000,0.000000,154.073864
0.836000,0.000000,0.000000,154.037121
0.838000,0.000000,0.000000,154.520726
0.840000,0.000000,0.000000,154.309081
0.842000,0.000000,0.000000,153.956365
0.844000,0.000000,0.000000,152.961102
0.846000,0.000000,0.000000,153.022028
0.848000,0.000000,0.000000,152.519034
0.850000,0.000000,0.000000,151.403079
0.852000,0.000000,0.000000,151.244151
0.854000,0.000000,0.000000,150.574244
0.856000,0.000000,0.000000,149.817343
0.858000,0.000000,0.000000,149.009860
0.860000,0.000000,0.000000,148.165461
0.862000,0.000000,0.000000,146.884934
0.864000,0.000000,0.000000,145.999134
0.866000,0.000000,0.000000,145.125283
0.868000,0.000000,0.000000,144.224945
0.870000,0.000000,0.000000,143.615537
0.872000,0.000000,0.000000,142.624309
0.874000,0.000000,0.000000,141.572420
0.876000,0.000000,0.000000,140.497597
0.878000,0.000000,0.000000,139.415865
0.880000,0.000000,0.000000,138.339115
0.882000,0.000000,0.000000,137.269381
0.884000,0.000000,0.000000,136.205027
0.886000,0.000000,0.000000,135.144000
0.888000,0.000000,0.000000,133.908814
0.890000,0.000000,0.000000,133.028488
0.892000,0.000000,0.000000,131.993660
0.894000,0.000000,0.000000,130.945153
0.896000,0.000000,0.000000,129.895992
0.898000,0.000000,0.000000,128.853870
0.900000,0.000000,0.000000,127.822382
0.902000,0.000000,0.000000,126.803254
0.902000,0.000000,0.000000,126.803254
0.906000,0.000000,0.000000,124.816366
0.908000,0.000000,0.000000,123.770483
0.910000,0.000000,0.000000,122.840026
0.912000,0.000000,0.000000,121.969219
0.914000,0.000000,0.000000,121.116858
0.916000,0.000000,0.000000,120.262959
0.918000,0.000000,0.000000,119.404206
0.920000,0.000000,0.000000,118.545386
0.922000,0.000000,0.000000,117.693457
0.924000,0.000000,0.000000,116.854602
0.926000,0.000000,0.000000,116.033282
0.928000,0.000000,0.000000,116.033282
0.930000,0.000000,0.000000,114.464319
0.932000,0.000000,0.000000,113.601064
0.934000,0.000000,0.000000,112.915113
0.936000,0.000000,0.000000,112.299842
0.938000,0.000000,0.000000,111.694204
0.940000,0.000000,0.000000,111.078063
0.942000,0.000000,0.000000,110.458059
0.944000,0.000000,0.000000,109.852048
0.946000,0.000000,0.000000,110.302588
0.948000,0.000000,0.000000,110.881131
0.950000,0.000000,0.000000,111.031150
0.952000,0.000000,0.000000,110.701116
0.954000,0.000000,0.000000,109.931155
0.956000,0.000000,0.000000,109.031357
0.958000,0.000000,0.000000,108.180912
0.960000,0.000000,0.000000,107.454850
0.962000,0.000000,0.000000,106.873601
0.964000,0.000000,0.000000,106.433220
0.966000,0.000000,0.000000,106.121524
0.968000,0.000000,0.000000,105.926472
0.970000,0.000000,0.000000,105.926472
0.972000,0.000000,0.000000,105.853835
0.974000,0.000000,0.000000,105.844877
0.976000,0.000000,0.000000,115.170154
0.978000,0.000000,0.000000,107.724735
0.980000,0.000000,0.000000,103.734736
0.982000,0.000000,0.000000,100.655254
0.984000,0.000000,0.000000,97.599279
0.986000,0.000000,0.000000,94.026514
0.988000,0.000000,0.000000,91.173634
0.990000,0.000000,0.000000,88.045505
0.992000,0.000000,0.000000,84.644763
0.994000,0.000000,0.000000,82.068993
0.996000,0.000000,0.000000,80.539952
0.998000,0.000000,0.000000,79.039250
1.000000,0.000000,0.000000,77.974553
1.002000,0.000000,0.000000,76.814391
1.004000,0.000000,0.000000,76.577747
1.006000,0.000000,0.000000,76.756769
1.008000,0.000000,0.000000,77.730735
1.010000,0.000000,0.000000,78.462890
1.012000,0.000000,0.000000,78.925650
1.014000,0.000000,0.000000,80.077866
1.016000,0.000000,0.000000,81.543758
1.018000,0.000000,0.000000,83.251913
1.020000,0.000000,0.000000,85.450690
1.022000,0.000000,0.000000,87.423277
1.024000,0.000000,0.000000,89.189721
1.026000,0.000000,0.000000,91.344363
1.028000,0.000000,0.000000,93.671136
1.030000,0.000000,0.000000,96.097942
1.032000,0.000000,0.000000,98.561594
1.034000,0.000000,0.000000,101.105149
1.036000,0.000000,0.000000,103.456811
1.038000,0.000000,0.000000,105.832293
1.040000,0.000000,0.000000,108.215533
1.042000,0.000000,0.000000,110.580799
1.044000,0.000000,0.000000,112.893860
1.046000,0.000000,0.000000,115.028035
1.048000,0.000000,0.000000,117.140664
1.050000,0.000000,0.000000,119.290336
1.052000,0.000000,0.000000,121.214405
1.054000,0.000000,0.000000,123.044887
1.056000,0.000000,0.000000,124.768277
1.058000,0.000000,0.000000,126.143648
1.060000,0.000000,0.000000,127.833259
1.062000,0.000000,0.000000,129.173121
1.064000,0.000000,0.000000,130.365850
1.066000,0.000000,0.000000,131.423147
1.068000,0.000000,0.000000,132.348777
1.070000,0.000000,0.000000,133.144652
1.072000,0.000000,0.000000,133.810858
1.074000,0.000000,0.000000,134.347258
1.076000,0.000000,0.000000,134.464801
1.078000,0.000000,0.000000,134.745650
1.080000,0.000000,0.000000,134.937691
1.082000,0.000000,0.000000,135.016497
1.084000,0.000000,0.000000,134.990631
1.086000,0.000000,0.000000,134.850411
1.088000,0.000000,0.000000,134.593595
1.090000,0.000000,0.000000,134.231245
1.092000,0.000000,0.000000,133.777192
1.094000,0.000000,0.000000,133.242551
1.096000,0.000000,0.000000,132.634013
1.098000,0.000000,0.000000,131.955007
1.100000,0.000000,0.000000,131.208101
1.102000,0.000000,0.000000,130.583309
1.104000,0.000000,0.000000,129.703309
1.106000,0.000000,0.000000,128.589499
1.108000,0.000000,0.000000,127.600137
1.110000,0.000000,0.000000,126.605807
1.112000,0.000000,0.000000,125.585038
1.114000,0.000000,0.000000,124.622101
1.116000,0.000000,0.000000,123.512786
1.118000,0.000000,0.000000,122.293688
1.120000,0.000000,0.000000,121.136236
1.122000,0.000000,0.000000,120.021328
1.124000,0.000000,0.000000,118.843049
1.126000,0.000000,0.000000,117.683595
1.128000,0.000000,0.000000,116.515852
1.130000,0.000000,0.000000,115.392750
1.132000,0.000000,0.000000,114.261928
1.134000,0.000000,0.000000,113.147801
1.136000,0.000000,0.000000,111.981410
1.138000,0.000000,0.000000,110.971036
1.140000,0.000000,0.000000,109.921780
1.142000,0.000000,0.000000,108.893085
1.144000,0.000000,0.000000,107.772214
1.146000,0.000000,0.000000,106.788161
1.148000,0.000000,0.000000,105.852603
1.150000,0.000000,0.000000,104.957306
1.152000,0.000000,0.000000,104.073843
1.154000,0.000000,0.000000,103.246727
1.156000,0.000000,0.000000,102.465818
1.158000,0.000000,0.000000,102.465818
1.160000,0.000000,0.000000,101.074131
1.162000,0.000000,0.000000,100.609809
1.164000,0.000000,0.000000,99.830913
1.166000,0.000000,0.000000,99.448186
1.168000,0.000000,0.000000,98.732725
1.170000,0.000000,0.000000,98.250288
1.172000,0.000000,0.000000,97.853498
1.174000,0.000000,0.000000,97.733205
1.176000,0.000000,0.000000,97.256080
1.178000,0.000000,0.000000,97.217614
1.180000,0.000000,0.000000,98.670160
1.182000,0.000000,0.000000,100.449685
1.184000,0.000000,0.000000,101.444631
1.186000,0.000000,0.000000,101.526817
1.188000,0.000000,0.000000,101.194920
1.190000,0.000000,0.000000,100.462425
1.192000,0.000000,0.000000,100.157000
1.194000,0.000000,0.000000,99.867667
1.196000,0.000000,0.000000,99.958189
1.198000,0.000000,0.000000,100.386998
1.200000,0.000000,0.000000,100.800608
1.202000,0.000000,0.000000,107.774715
1.204000,0.000000,0.000000,107.147099
1.206000,0.000000,0.000000,106.899851
1.208000,0.000000,0.000000,106.529969
1.210000,0.000000,0.000000,106.596889
1.212000,0.000000,0.000000,106.934646
1.214000,0.000000,0.000000,107.405314
1.216000,0.000000,0.000000,108.136303
1.218000,0.000000,0.000000,109.060861
1.220000,0.000000,0.000000,110.869839
1.222000,0.000000,0.000000,112.599910
1.224000,0.000000,0.000000,114.108213
1.226000,0.000000,0.000000,115.440869
1.228000,0.000000,0.000000,116.708163
1.230000,0.000000,0.000000,117.947016
1.232000,0.000000,0.000000,119.314450
1.234000,0.000000,0.000000,120.776365
1.236000,0.000000,0.000000,122.351236
1.238000,0.000000,0.000000,124.165044
1.240000,0.000000,0.000000,125.776108
1.242000,0.000000,0.000000,127.757135
1.244000,0.000000,0.000000,129.365866
1.246000,0.000000,0.000000,131.138942
1.248000,0.000000,0.000000,132.873085
1.250000,0.000000,0.000000,134.559655
1.252000,0.000000,0.000000,136.488836
1.254000,0.000000,0.000000,138.094646
1.256000,0.000000,0.000000,139.633853
1.258000,0.000000,0.000000,141.107071
1.260000,0.000000,0.000000,142.150754
1.262000,0.000000,0.000000,143.831669
1.264000,0.000000,0.000000,144.717242
1.266000,0.000000,0.000000,146.270227
1.268000,0.000000,0.000000,147.386344
1.270000,0.000000,0.000000,148.400391
1.272000,0.000000,0.000000,149.334574
1.274000,0.000000,0.000000,149.768701
1.276000,0.000000,0.000000,150.981555
1.278000,0.000000,0.000000,151.297550
1.280000,0.000000,0.000000,151.940352
1.282000,0.000000,0.000000,152.542050
1.284000,0.000000,0.000000,153.076079
1.286000,0.000000,0.000000,153.537754
1.288000,0.000000,0.000000,153.928309
1.290000,0.000000,0.000000,154.252195
1.292000,0.000000,0.000000,154.514194
1.294000,0.000000,0.000000,154.718162
1.296000,0.000000,0.000000,154.866776
1.298000,0.000000,0.000000,155.389983
1.300000,0.000000,0.000000,155.004203
1.302000,0.000000,0.000000,154.952056
1.304000,0.000000,0.000000,154.894302
1.306000,0.000000,0.000000,154.804557
1.308000,0.000000,0.000000,155.069731
1.310000,0.000000,0.000000,154.489939
1.312000,0.000000,0.000000,154.225914
1.314000,0.000000,0.000000,154.337609
1.316000,0.000000,0.000000,154.043734
1.318000,0.000000,0.000000,153.317203
1.320000,0.000000,0.000000,153.269013
1.322000,0.000000,0.000000,152.885264
1.324000,0.000000,0.000000,152.445603
1.326000,0.000000,0.000000,151.975093
1.328000,0.000000,0.000000,151.176223
1.330000,0.000000,0.000000,150.684531
1.332000,0.000000,0.000000,150.215286
1.334000,0.000000,0.000000,150.006309
1.336000,0.000000,0.000000,149.475970
1.338000,0.000000,0.000000,148.622658
1.340000,0.000000,0.000000,148.266620
1.342000,0.000000,0.000000,147.450448
1.342000,0.000000,0.000000,147.090003
1.346000,0.000000,0.000000,146.521587
1.348000,0.000000,0.000000,145.924458
1.350000,0.000000,0.000000,145.319567
1.352000,0.000000,0.000000,144.717327
1.354000,0.000000,0.000000,144.121629
1.356000,0.000000,0.000000,143.361514
1.358000,0.000000,0.000000,142.774821
1.360000,0.000000,0.000000,142.214909
1.362000,0.000000,0.000000,141.660790
1.364000,0.000000,0.000000,141.105968
1.366000,0.000000,0.000000,140.551911
1.368000,0.000000,0.000000,140.003122
1.370000,0.000000,0.000000,139.570129
1.372000,0.000000,0.000000,138.936673
1.374000,0.000000,0.000000,138.406928
1.376000,0.000000,0.000000,137.908838
1.378000,0.000000,0.000000,137.508936
1.380000,0.000000,0.000000,137.025314
1.382000,0.000000,0.000000,136.464188
1.384000,0.000000,0.000000,136.036211
1.386000,0.000000,0.000000,135.578241
1.388000,0.000000,0.000000,135.089435
1.390000,0.000000,0.000000,134.679221
1.392000,0.000000,0.000000,134.310720
1.394000,0.000000,0.000000,134.000880
1.396000,0.000000,0.000000,133.658164
1.398000,0.000000,0.000000,133.383508
1.400000,0.000000,0.000000,133.092058
1.402000,0.000000,0.000000,132.856269
1.404000,0.000000,0.000000,132.614642
1.406000,0.000000,0.000000,133.329817
1.408000,0.000000,0.000000,134.107746
1.410000,0.000000,0.000000,134.447299
1.412000,0.000000,0.000000,134.295945
1.414000,0.000000,0.000000,133.790300
1.416000,0.000000,0.000000,133.104149
1.418000,0.000000,0.000000,132.381034
1.418000,0.000000,0.000000,131.714629
1.422000,0.000000,0.000000,131.153518
1.424000,0.000000,0.000000,130.714391
1.426000,0.000000,0.000000,130.394637
1.428000,0.000000,0.000000,130.184058
1.430000,0.000000,0.000000,130.026190
1.432000,0.000000,0.000000,135.206279
1.434000,0.000000,0.000000,131.392729
1.436000,0.000000,0.000000,130.704832
1.438000,0.000000,0.000000,130.537749
1.440000,0.000000,0.000000,129.408617
1.442000,0.000000,0.000000,127.614563
1.444000,0.000000,0.000000,124.851022
1.446000,0.000000,0.000000,122.029258
1.448000,0.000000,0.000000,119.404876
1.450000,0.000000,0.000000,117.182626
1.452000,0.000000,0.000000,115.382100
1.454000,0.000000,0.000000,113.913983
1.456000,0.000000,0.000000,112.672707
1.458000,0.000000,0.000000,111.868355
1.460000,0.000000,0.000000,110.631978
1.462000,0.000000,0.000000,109.788334
1.464000,0.000000,0.000000,109.149406
1.466000,0.000000,0.000000,108.723834
1.468000,0.000000,0.000000,108.763981
1.470000,0.000000,0.000000,108.689446
1.472000,0.000000,0.000000,108.721751
1.474000,0.000000,0.000000,108.891064
1.476000,0.000000,0.000000,109.210539
1.478000,0.000000,0.000000,109.673003
1.480000,0.000000,0.000000,110.262587
1.482000,0.000000,0.000000,110.956344
1.484000,0.000000,0.000000,111.735329
1.486000,0.000000,0.000000,112.414612
1.488000,0.000000,0.000000,113.345897
1.490000,0.000000,0.000000,114.509730
1.492000,0.000000,0.000000,115.561313
1.494000,0.000000,0.000000,116.601888
1.496000,0.000000,0.000000,117.650518
1.498000,0.000000,0.000000,118.635806
1.500000,0.000000,0.000000,119.735954
1.502000,0.000000,0.000000,120.857340
1.504000,0.000000,0.000000,121.958066
1.506000,0.000000,0.000000,123.011975
1.508000,0.000000,0.000000,124.010566
1.510000,0.000000,0.000000,124.956603
1.512000,0.000000,0.000000,125.854244
1.514000,0.000000,0.000000,126.702357
1.516000,0.000000,0.000000,127.493611
1.518000,0.000000,0.000000,128.218778
1.520000,0.000000,0.000000,128.870658
1.522000,0.000000,0.000000,129.445590
1.524000,0.000000,0.000000,129.943272
1.526000,0.000000,0.000000,130.364771
1.528000,0.000000,0.000000,130.668091
1.530000,0.000000,0.000000,130.980455
1.532000,0.000000,0.000000,131.181414
1.534000,0.000000,0.000000,131.297461
1.536000,0.000000,0.000000,131.333875
1.538000,0.000000,0.000000,131.302654
1.540000,0.000000,0.000000,131.205109
1.542000,0.000000,0.000000,131.042961
1.544000,0.000000,0.000000,130.816786
1.546000,0.000000,0.000000,130.539278
1.548000,0.000000,0.000000,130.191211
1.550000,0.000000,0.000000,129.810317
1.552000,0.000000,0.000000,129.360065
1.554000,0.000000,0.000000,128.846791
1.556000,0.000000,0.000000,128.283598
1.558000,0.000000,0.000000,127.703440
1.560000,0.000000,0.000000,127.048334
1.562000,0.000000,0.000000,126.388555
1.564000,0.000000,0.000000,125.692463
1.566000,0.000000,0.000000,124.962053
1.568000,0.000000,0.000000,124.202233
1.570000,0.000000,0.000000,123.493618
1.572000,0.000000,0.000000,122.612568
1.574000,0.000000,0.000000,121.786814
1.576000,0.000000,0.000000,120.945368
1.578000,0.000000,0.000000,120.087404
1.580000,0.000000,0.000000,119.213029
1.582000,0.000000,0.000000,118.323380
1.584000,0.000000,0.000000,117.421373
1.586000,0.000000,0.000000,116.510171
1.588000,0.000000,0.000000,115.591975
1.590000,0.000000,0.000000,114.667796
1.592000,0.000000,0.000000,113.737930
1.594000,0.000000,0.000000,112.802561
1.596000,0.000000,0.000000,111.864733
1.598000,0.000000,0.000000,110.922476
1.600000,0.000000,0.000000,109.976196
1.602000,0.000000,0.000000,109.026839
1.604000,0.000000,0.000000,108.075636
1.606000,0.000000,0.000000,107.123299
1.608000,0.000000,0.000000,106.169904
1.610000,0.000000,0.000000,105.217687
1.612000,0.000000,0.000000,104.269557
1.614000,0.000000,0.000000,103.327459
1.616000,0.000000,0.000000,102.392014
1.618000,0.000000,0.000000,101.464087
1.620000,0.000000,0.000000,100.544227
1.622000,0.000000,0.000000,99.632055
1.624000,0.000000,0.000000,98.726716
1.626000,0.000000,0.000000,97.827652
1.628000,0.000000,0.000000,96.935112
1.630000,0.000000,0.000000,96.060062
1.632000,0.000000,0.000000,95.198926
