time,Fx,Fy,Fz
4.034000,-29.672030,22.366766,286.001644
4.036000,-31.647070,19.490752,302.252752
4.038000,-31.469352,18.813858,309.242136
4.040000,-31.332791,19.197788,311.682769
4.042000,-25.780056,15.548390,292.763039
4.044000,-23.636417,13.421602,279.419858
4.046000,-21.220879,11.782271,269.071127
4.048000,-19.972277,10.157731,256.553207
4.050000,-18.447016,8.586373,244.999878
4.052000,-16.551428,6.953950,233.898697
4.054000,-11.828862,3.948989,222.983543
4.056000,-9.287557,2.198266,212.927081
4.058000,-7.189807,0.730263,203.395803
4.060000,-3.425347,-0.981754,195.707823
4.062000,-2.962469,-1.890401,186.074146
4.064000,-0.858382,-3.209384,177.364152
4.066000,0.932134,-4.378329,168.905738
4.068000,2.569283,-5.350041,161.833883
4.070000,4.191440,-6.231715,155.331633
4.072000,5.936854,-7.153978,148.647981
4.074000,7.257335,-7.879606,142.784723
4.076000,9.270686,-7.817347,138.531068
4.078000,8.092450,-7.618694,133.437631
4.080000,8.880245,-8.059710,128.459864
4.082000,8.880245,-8.059710,128.459864
4.084000,10.593278,-9.033043,118.507504
4.086000,11.076917,-9.588862,113.913480
4.088000,12.008484,-9.963189,110.115419
4.090000,14.588982,-10.827322,109.216218
4.092000,15.336329,-11.124301,104.640989
4.094000,13.520263,-10.597991,100.129596
4.096000,14.234623,-10.638727,97.002203
4.098000,14.320499,-10.720938,93.879178
4.100000,14.320499,-10.720938,93.879178
4.102000,14.667040,-10.839863,91.127928
4.104000,14.906992,-10.940013,88.554885
4.106000,15.401972,-11.380989,83.779635
4.108000,18.328330,-12.514868,81.681203
4.110000,15.529181,-11.341006,79.999902
4.112000,15.456719,-11.173635,78.632834
4.114000,15.207320,-10.828587,77.240723
4.116000,14.987846,-10.567907,76.250628
4.118000,17.869972,-11.745633,73.722796
4.120000,14.535440,-10.011645,74.868442
4.122000,14.186903,-9.673497,74.306325
4.124000,13.398817,-9.170034,74.107417
4.126000,12.425995,-8.681891,74.307312
4.128000,12.900163,-9.048578,73.318069
4.130000,12.900163,-9.048578,73.318069
4.132000,12.150239,-8.354246,73.018515
4.134000,12.321221,-8.176698,71.074354
4.136000,11.396894,-7.505413,73.033614
4.138000,11.592372,-7.237459,72.471092
4.140000,10.461437,-6.574977,73.424648
4.142000,11.048688,-6.479028,72.655958
4.144000,9.541874,-5.654932,73.963028
4.146000,9.544287,-5.384786,73.928897
4.148000,9.265089,-5.003506,74.197381
4.150000,8.947740,-4.615953,74.524564
4.152000,9.302990,-4.487627,74.143913
4.154000,9.802260,-5.398396,73.445478
4.156000,9.504269,-5.120891,73.786628
4.158000,8.437343,-4.564087,74.947764
4.160000,8.021969,-4.127199,75.508289
4.162000,8.412105,-3.996300,75.281930
4.164000,7.347141,-3.299199,76.546715
4.166000,7.013615,-2.902647,77.097898
4.168000,6.770632,-2.568322,77.586182
4.170000,7.275706,-2.555788,77.374042
4.172000,7.078420,-2.280206,77.855699
4.174000,6.810684,-1.997872,78.419616
4.176000,5.763972,-1.417061,79.684811
4.178000,3.733657,-2.799768,81.547197
4.180000,3.495188,-2.719405,82.118291
4.182000,4.269153,-2.747860,81.898944
4.184000,3.283919,-1.925726,83.364041
4.186000,2.479038,-1.298963,84.447626
4.188000,3.797551,-1.706297,83.515655
4.190000,3.947531,-1.509152,83.804527
4.192000,4.863303,-1.640618,83.594747
4.194000,3.482803,-0.692488,85.558649
4.196000,4.399543,-1.032961,84.759915
4.198000,4.539442,-1.463406,83.555885
4.200000,4.874848,-0.803768,85.276301
4.202000,3.586468,0.042944,87.631993
4.204000,0.654696,-10.968821,90.096913
4.206000,-1.728757,-9.426141,93.445423
4.208000,3.173975,-9.563265,89.394284
4.210000,3.378938,-7.168978,89.595108
4.212000,4.800980,-5.020562,88.951418
4.214000,5.785447,-2.629085,88.762709
4.216000,6.477941,1.691081,89.020639
4.218000,7.463018,5.771032,87.937552
4.220000,8.422427,6.009283,88.598230
4.222000,9.693918,6.929262,88.001932
4.224000,6.545634,8.873675,92.836137
4.226000,13.265111,5.744941,85.536951
4.228000,0.211387,-23.732797,100.701921
4.230000,5.504485,-16.960120,96.416001
4.232000,4.087402,-10.088866,99.040560
4.234000,8.998430,0.642551,119.503099
4.236000,-34.694058,-19.103389,316.582171
4.238000,-34.410619,-17.893026,328.190166
4.240000,-31.252517,-15.778977,317.100853
4.242000,-30.702741,-14.531132,307.514230
4.244000,-28.520728,-13.236755,298.051155
4.246000,-26.154286,-11.903910,288.257371
4.248000,-23.784552,-10.586457,278.270682
4.250000,-21.575038,-9.452352,267.141210
4.252000,-20.225477,-8.188413,254.581146
4.254000,-17.176907,-5.759524,241.332656
4.256000,-14.635638,-3.959191,230.569588
4.258000,-11.597488,-2.509349,220.249283
4.260000,-10.778056,-1.378696,208.138502
4.262000,-9.092362,0.172978,197.124399
4.264000,-6.286065,1.462842,187.614967
4.266000,-4.526440,2.833111,179.019609
4.268000,-0.511502,4.499785,172.496939
4.270000,0.053535,4.913572,164.721168
4.272000,1.991383,6.016466,157.311529
4.274000,3.241997,7.116126,149.709455
4.276000,5.418703,7.903763,143.421192
4.278000,4.514447,6.955892,138.999682
4.280000,6.056751,7.259469,134.176064
4.282000,7.262792,7.891302,129.111803
4.284000,8.539712,8.546032,123.935009
4.286000,9.689584,9.190417,118.894897
4.288000,10.741106,9.785277,114.099791
4.290000,11.602155,10.239588,109.999619
4.292000,14.946317,11.459631,105.347919
4.294000,13.010724,10.965315,102.633727
4.296000,13.613944,11.308366,98.978217
4.298000,13.777890,11.485828,95.623358
4.300000,13.875979,11.851211,92.370560
4.302000,14.541362,11.866111,89.862466
4.304000,14.851062,12.140419,87.514590
4.306000,15.468771,12.107597,85.208298
4.308000,15.273869,12.175937,83.396275
4.310000,15.660258,12.047756,81.601234
4.312000,15.614203,11.984014,79.869138
4.314000,15.158572,11.908655,78.553716
4.316000,15.364854,11.715653,77.022838
4.318000,14.804053,11.513657,76.331432
4.320000,14.761167,11.302571,75.472111
4.322000,14.968097,11.021945,74.530386
4.324000,14.435488,10.651971,74.028572
4.326000,14.289308,10.364661,73.430807
4.328000,15.094216,11.092609,71.832410
4.330000,14.758732,10.807807,71.456843
4.332000,14.011215,10.301211,71.524003
4.334000,13.419474,9.830237,71.500158
4.336000,12.795625,9.322067,71.601923
4.338000,11.676949,8.684777,72.334133
4.340000,11.482606,8.285044,72.395630
4.342000,11.617510,7.935533,72.098118
4.344000,10.804811,7.288660,72.712271
4.346000,10.271738,6.746851,73.149302
4.348000,9.108766,6.020691,74.313069
4.350000,9.115259,5.673900,74.188503
4.352000,8.750462,5.221833,74.617600
4.354000,8.652424,5.790953,74.476942
4.356000,8.207981,5.400197,74.984285
4.358000,7.774828,5.026603,75.504954
4.360000,7.322193,4.537681,76.117159
4.362000,7.473910,4.312737,76.182932
4.364000,7.205028,3.903243,76.692065
4.366000,6.348311,3.221088,77.814796
4.368000,5.957582,2.778013,78.484381
4.370000,6.317305,2.725139,78.383141
4.372000,6.165814,2.436559,78.836236
4.374000,5.963347,2.140099,79.361061
4.376000,4.408299,1.216904,81.350475
4.378000,3.428397,2.831730,82.269485
4.380000,3.985059,3.060492,82.086350
4.382000,3.079994,2.590451,83.514968
4.384000,3.947412,2.760012,82.996042
4.386000,3.505204,2.542262,82.954403
4.388000,3.080817,1.664850,85.062041
4.390000,3.111954,1.362166,85.578863
4.392000,4.442357,1.794224,84.524390
4.394000,4.973243,2.181261,83.371237
4.396000,4.220265,1.191457,85.648807
4.398000,5.016689,1.318245,85.572172
4.400000,3.675107,0.779289,86.843749
4.402000,3.845628,0.252645,88.363376
4.404000,2.115813,10.177562,89.942824
4.406000,1.799375,9.812373,90.749732
4.408000,0.201036,7.081349,93.936054
4.410000,1.796760,5.812749,93.429913
4.412000,2.142305,3.715542,93.664906
4.414000,3.501598,2.073637,93.028686
4.416000,7.798733,0.253626,87.468145
4.418000,9.723936,-0.218093,87.427595
4.420000,10.420922,-2.703565,87.731129
4.422000,7.177853,-6.129027,93.712577
4.424000,12.566928,-4.753571,86.964202
4.426000,3.451280,25.459328,94.678471
4.428000,5.870397,26.558981,95.968125
4.430000,8.046708,18.488600,94.166210
4.432000,11.357094,8.117002,91.172722
4.434000,117.522208,-56.574453,151.409426
4.436000,-33.555981,17.503884,314.621842
4.438000,-33.398155,15.773653,323.289275
4.440000,-35.689974,17.977529,318.000085
4.442000,-33.788704,16.661735,309.269781
4.444000,-31.262174,15.080901,299.039576
4.446000,-28.489317,13.528341,288.686667
4.448000,-25.532257,11.937894,277.636159
4.450000,-24.198330,10.682470,265.651561
4.452000,-22.544405,9.305621,253.440063
4.454000,-19.153870,6.397190,240.033680
4.456000,-17.374063,4.667638,228.030708
4.458000,-13.770933,2.713099,216.056915
4.460000,-11.755357,1.105676,205.377821
4.462000,-8.542961,-0.366803,196.032003
4.464000,-6.653189,-1.781207,186.739055
4.466000,-3.760423,-3.024972,178.526600
4.468000,-1.545056,-4.211020,170.572188
4.470000,0.711493,-5.437383,162.369990
4.472000,2.247723,-6.619215,154.311017
4.474000,4.147351,-7.655643,146.934213
4.476000,5.787347,-8.466115,140.774920
4.478000,7.705885,-9.103829,135.240756
4.480000,7.106039,-8.143103,130.836791
4.482000,8.015858,-8.528734,125.777096
4.484000,9.067997,-9.054707,120.931721
4.486000,10.094818,-9.603196,115.923564
4.488000,10.987298,-10.056587,111.598579
4.490000,11.832664,-10.519897,107.151717
4.492000,12.518250,-10.862007,103.392476
4.494000,13.147738,-11.208103,99.536525
4.496000,13.672163,-11.493340,95.986924
4.498000,14.074090,-11.673467,93.045638
4.500000,14.389165,-11.799317,90.375282
4.502000,14.635489,-11.915252,87.674776
4.504000,15.391695,-12.220587,84.960325
4.506000,15.559848,-12.242012,82.938685
4.508000,15.584861,-12.187508,81.170726
4.510000,15.528605,-12.113727,79.409409
4.512000,15.426461,-11.980785,78.034524
4.514000,15.236884,-11.822253,76.675233
4.516000,15.033701,-11.614894,75.676324
4.518000,14.789711,-11.371604,74.862049
4.520000,14.454612,-11.096379,74.084781
4.522000,14.077779,-10.784082,73.457732
4.524000,13.728908,-10.448584,73.068368
4.526000,13.358849,-10.088977,72.810211
4.528000,12.965234,-9.709430,72.656397
4.530000,13.322813,-10.165957,71.587854
4.532000,12.904520,-9.826788,71.447277
4.534000,12.438673,-9.380173,71.550486
4.536000,11.957261,-8.907311,71.754026
4.538000,11.469240,-8.424543,72.026087
4.540000,10.896484,-7.903863,72.362178
4.542000,10.321943,-7.377767,72.756360
4.544000,9.749564,-6.850274,73.198180
4.546000,9.287617,-6.366976,73.647083
4.548000,8.847679,-5.895614,74.113810
4.550000,8.338745,-5.397270,74.646551
4.552000,7.842883,-4.910271,75.193756
4.554000,8.731713,-5.828147,74.295967
4.556000,8.467207,-5.515692,74.685818
4.558000,8.138354,-5.183376,75.127414
4.560000,7.717933,-4.707779,75.728959
4.562000,7.911470,-4.522592,75.806032
4.564000,6.119428,-3.426008,77.778604
4.566000,6.402380,-3.273900,77.646422
4.568000,6.150330,-2.911414,78.134964
4.570000,5.866873,-2.558622,78.668678
4.572000,4.735289,-1.833973,80.045798
4.574000,5.268495,-1.924889,79.828426
4.576000,5.172206,-1.708838,80.191566
4.578000,3.437601,-2.556756,81.662842
4.580000,3.876383,-2.735498,81.557852
4.582000,2.791922,-1.938126,82.970916
4.584000,3.697797,-2.160051,82.494028
4.586000,3.565562,-1.851149,83.017267
4.588000,2.270542,-0.965923,84.673821
4.590000,3.486109,-1.407886,83.897721
4.592000,2.830066,-0.947748,84.771918
4.594000,3.628266,-1.149858,84.587315
4.596000,3.608447,-0.996749,85.039253
4.598000,3.673018,-0.899944,85.419092
4.600000,3.709657,-0.803845,85.846836
4.602000,3.759671,-0.724214,86.295732
4.604000,-2.863369,-6.626984,92.579022
4.606000,-2.814907,-6.579067,93.183855
4.608000,1.022610,-7.140622,89.093969
4.610000,1.357763,-5.844722,87.920612
4.612000,3.128917,-4.648312,89.679341
4.614000,-1.301040,-0.731181,94.820915
4.616000,5.827972,-2.326615,88.726649
4.618000,5.727671,0.795395,89.739764
4.620000,0.112660,5.590588,96.101842
4.622000,7.012482,3.655785,89.455536
4.624000,9.321344,3.551368,88.430335
4.626000,6.200651,5.365252,92.930410
4.628000,0.711222,-27.130516,97.580618
4.630000,9.399687,-21.648633,89.160338
4.632000,12.883369,-11.064538,86.718006
4.634000,11.577549,-1.216989,90.365071
4.636000,-36.785670,-15.699867,316.947370
4.638000,-36.689303,-13.907046,325.900328
4.640000,-36.610569,-12.829909,317.310736
4.642000,-34.756599,-11.602717,307.907920
4.644000,-34.454482,-11.890065,310.790411
4.646000,-28.998835,-8.978697,288.390158
4.648000,-26.566912,-7.777646,277.783752
4.650000,-25.380832,-6.742064,264.550712
4.652000,-24.000761,-5.750127,252.718033
4.654000,-21.779203,-2.709435,238.173997
4.656000,-18.708100,-1.242044,226.306588
4.658000,-16.342704,0.063859,215.778008
4.660000,-13.976697,1.293164,205.981901
4.662000,-11.981366,2.669262,195.502292
4.664000,-9.085000,3.827590,186.283048
4.666000,-6.812952,4.894952,178.205695
4.668000,-2.900104,6.390855,171.613874
4.670000,-2.786463,6.741086,163.462924
4.672000,-1.197241,7.787559,155.701053
4.674000,0.410095,8.549274,148.512382
4.676000,2.481710,9.193117,142.200852
4.678000,1.792405,8.276967,137.861886
4.680000,2.900740,8.661985,132.733672
4.682000,4.301734,9.200976,127.809494
4.684000,5.463428,9.735364,122.677558
4.686000,6.653853,10.253583,117.839762
4.688000,7.585987,10.890153,113.028069
4.690000,8.851414,11.171991,108.944205
4.692000,9.290336,11.588517,105.195791
4.694000,10.367404,11.716419,102.019779
4.696000,11.003346,11.966716,98.561512
4.698000,11.452755,12.141997,95.410687
4.700000,11.854225,12.258666,92.717664
4.702000,12.348801,12.391634,89.952015
4.704000,15.728371,13.919848,85.688330
4.706000,13.514011,12.817955,85.284549
4.708000,13.533222,12.803450,83.220314
4.710000,13.551869,12.712996,81.582319
4.712000,13.524525,12.584788,80.154915
4.714000,13.417760,12.433964,78.729307
4.716000,13.258737,12.249852,77.487372
4.718000,13.090796,12.029694,76.580018
4.720000,12.886223,11.780646,75.840627
4.722000,12.598637,11.502496,75.128374
4.724000,12.272791,11.197401,74.556624
4.726000,12.222391,10.956152,74.099747
4.728000,13.161680,11.616667,72.668678
4.730000,12.918610,11.355098,72.337663
4.732000,12.622195,11.080475,72.060651
4.734000,12.180969,10.660486,72.094000
4.736000,11.710235,10.208465,72.237846
4.738000,11.155966,9.719496,72.433442
4.740000,9.748512,8.937364,73.430335
4.742000,9.658541,8.557923,73.284060
4.744000,9.070985,8.027486,73.724003
4.746000,8.639615,7.557111,74.156820
4.748000,8.139695,7.058855,74.634233
4.750000,8.074245,6.753431,74.836261
4.752000,7.226313,6.110543,75.616056
4.754000,7.187836,6.449169,75.509716
4.756000,6.878097,6.107591,75.938998
4.758000,7.022242,5.909663,76.073436
4.760000,6.164759,5.242407,76.975165
4.762000,5.780252,4.800716,77.533922
4.764000,5.351390,4.348810,78.136820
4.766000,5.084908,3.989513,78.620831
4.768000,4.774419,3.621743,79.135125
4.770000,5.205234,3.649448,79.047310
4.772000,5.072699,3.400765,79.425700
4.774000,4.189604,2.774188,80.433428
4.776000,4.695503,2.895152,80.283354
4.778000,2.433339,3.907319,80.715427
4.780000,1.221982,3.034264,83.189133
4.782000,0.528576,2.399436,84.297373
4.784000,2.311575,3.373922,81.983562
4.786000,1.899664,2.616907,83.809740
4.788000,2.862124,2.860215,83.418218
4.790000,2.371101,2.380038,84.113328
4.792000,2.862894,2.951317,82.559545
4.794000,2.658766,2.083528,84.644797
4.796000,2.844865,1.952752,84.893453
4.798000,3.335105,2.464796,83.757247
4.800000,3.332420,1.934192,85.329951
4.802000,1.659749,0.805120,87.373663
4.804000,3.776595,11.024797,84.468513
4.806000,4.203763,11.004452,84.689259
4.808000,1.368734,7.822915,87.227071
4.810000,2.387157,6.465962,87.522993
4.812000,3.291250,5.230905,88.699976
4.814000,4.149543,3.739296,88.936067
4.816000,4.274865,1.897417,89.450204
4.818000,5.376028,-0.291687,89.784293
4.820000,6.179571,-1.960117,89.906499
4.822000,7.199583,-2.810167,89.752391
4.824000,8.420317,-3.256961,89.378324
4.826000,4.094339,21.456471,91.149815
4.828000,4.859856,21.810665,92.273648
4.830000,8.403993,12.474867,90.561124
4.832000,12.964007,0.668694,86.825704
4.834000,14.148607,-1.371478,87.474469
4.836000,70.159801,-22.247986,191.782315
4.838000,-27.493472,20.986822,292.338534
4.840000,-28.927158,21.053883,287.658085
4.842000,-27.413340,19.712404,282.476087
4.844000,-25.227272,17.623755,273.393650
4.846000,-22.912650,15.036532,261.043208
4.848000,-20.295937,12.893102,250.523050
4.850000,-18.445863,11.475014,242.269612
4.852000,-12.761715,6.494918,229.210475
4.854000,-10.276533,4.245275,218.145614
4.856000,-9.345008,2.525020,205.808714
4.858000,-7.165002,0.663328,195.085568
4.860000,-3.600431,-1.253423,186.753542
4.862000,-1.366400,-2.735461,178.647779
4.864000,-1.066092,-3.731689,169.571413
4.866000,0.624202,-4.847742,162.527027
4.868000,4.271460,-6.312708,157.265992
4.870000,6.073622,-7.325996,151.181538
4.872000,7.509642,-8.182948,145.227549
4.874000,6.660074,-8.383004,139.005574
4.876000,7.762502,-9.020946,133.822881
4.878000,7.336306,-8.212141,129.798191
4.880000,8.382082,-8.648460,125.476026
4.882000,11.713953,-9.691710,121.023720
4.884000,12.872426,-10.243335,116.928667
4.886000,11.196243,-9.998615,113.313352
4.888000,11.869827,-10.407985,109.390974
4.890000,12.422055,-10.758234,105.679950
4.892000,12.735033,-11.228718,102.169206
4.894000,14.067019,-11.442288,99.352548
4.896000,17.459002,-12.501002,95.663194
4.898000,15.263811,-11.837031,94.253127
4.900000,15.728698,-12.013193,91.682387
4.902000,15.742274,-12.037643,89.369199
4.904000,16.312629,-12.228477,87.024566
4.906000,19.430729,-13.255119,83.215474
4.908000,16.700006,-12.244049,83.362406
4.910000,16.791197,-12.197416,81.736556
4.912000,16.439944,-11.980387,80.506168
4.914000,16.204988,-11.782190,79.481251
4.916000,16.355099,-11.639335,78.463828
4.918000,16.299201,-11.436392,77.636658
4.920000,16.165276,-11.210212,76.823912
4.922000,15.959846,-10.951611,76.144591
4.924000,15.748244,-10.664638,75.687210
4.926000,15.250783,-10.286331,75.483966
4.928000,15.767480,-10.545122,74.571953
4.930000,15.554648,-10.250879,74.347590
4.932000,15.262944,-9.929270,74.174177
4.934000,14.850075,-9.537046,74.100997
4.936000,14.405796,-9.122176,74.115787
4.938000,14.013295,-8.703768,74.248396
4.940000,13.620582,-8.277639,74.451659
4.942000,13.151865,-7.824847,74.706812
4.944000,12.679621,-7.368496,75.017721
4.946000,12.206469,-6.912429,75.373710
4.948000,12.134421,-6.603475,75.467893
4.950000,11.806585,-6.204587,75.830295
4.952000,11.023378,-5.639279,76.584624
4.954000,10.282601,-5.754624,77.079828
4.956000,9.337570,-5.195309,78.001886
4.958000,8.877257,-4.834848,78.560083
4.960000,8.479956,-4.422217,79.118385
4.962000,7.521084,-3.813209,80.182947
4.964000,8.077434,-3.747700,79.974709
4.966000,7.851997,-3.423245,80.421459
4.968000,6.973728,-2.881732,81.381064
4.970000,6.832893,-2.632232,81.746787
4.972000,8.218363,-3.004187,80.827872
4.974000,8.195913,-2.840179,81.090069
4.976000,6.676807,-2.091334,82.595995
4.978000,5.847066,-3.524209,83.437905
4.980000,5.730420,-3.497468,83.833024
4.982000,6.606585,-3.669671,83.343824
4.984000,5.735245,-3.063111,84.522725
4.986000,5.761630,-2.843270,84.870329
4.988000,5.706264,-2.600369,85.302147
4.990000,5.776127,-2.427684,85.616933
4.992000,6.188223,-2.884266,84.149138
4.994000,6.091731,-2.208388,86.081951
4.996000,6.209733,-2.071428,86.502135
4.998000,5.529196,-1.724152,87.162398
5.000000,5.690488,-1.680020,87.401236
5.002000,6.807491,-1.993697,87.159882
5.004000,5.717025,-10.466667,86.542325
5.006000,8.332573,-11.029240,85.953642
5.008000,6.271970,-8.781140,88.834145
5.010000,6.511303,-7.320503,89.224011
5.012000,9.405746,-8.700648,85.205659
5.014000,9.986335,-5.190722,86.917101
5.016000,9.999253,-3.512640,87.643345
5.018000,5.228869,-0.193543,93.354504
5.020000,9.692399,-0.683648,87.666183
5.022000,9.560135,2.081720,89.453792
5.024000,7.216943,4.639924,92.617957
5.026000,9.089807,4.419708,91.359657
5.028000,-5.635732,-20.221969,107.758943
5.030000,-4.278451,-20.911620,108.385602
5.032000,4.139677,-11.964612,100.532785
5.034000,11.579708,-4.015735,93.421371
5.036000,-37.530667,-15.778850,333.314172
5.038000,-37.306481,-14.034570,342.781085
5.040000,-37.788015,-12.900472,349.919349
5.042000,-35.669003,-12.133675,344.030812
5.044000,-32.761393,-10.883721,331.275439
5.046000,-31.373950,-10.193353,323.477127
5.048000,-29.758720,-9.218841,310.341810
5.050000,-27.313447,-8.343418,299.667671
5.052000,-26.736647,-7.793659,286.184681
5.054000,-24.907752,-5.411501,269.751624
5.056000,-22.849864,-4.156891,256.543792
5.058000,-19.754884,-2.925222,244.403605
5.060000,-17.933123,-1.456986,230.672930
5.062000,-15.061232,0.021857,218.158469
5.064000,-12.309514,1.389469,207.427536
5.066000,-7.799867,3.234641,198.777094
5.068000,-6.676460,3.774099,188.555376
5.070000,-4.522079,5.186112,178.402427
5.072000,-0.178072,6.982368,169.808743
5.074000,0.206810,7.236072,160.777854
5.076000,2.208103,8.255973,152.631068
5.078000,3.671651,9.261272,145.293928
5.080000,2.693399,7.793289,140.942789
5.082000,3.674385,8.513231,134.138675
5.084000,4.822611,8.972459,128.237048
5.086000,6.298540,9.648754,122.490324
5.088000,7.565574,10.218217,117.684773
5.090000,8.923254,10.545031,113.523912
5.092000,9.761389,11.227986,108.678924
5.094000,10.700502,11.676204,104.392673
5.096000,11.718446,11.926853,100.456442
5.098000,12.199283,12.178504,97.066841
5.100000,12.402477,12.529497,93.777501
5.102000,13.202382,12.586216,90.970383
5.104000,13.965858,13.010854,87.739673
5.106000,14.129219,13.111958,85.106853
5.108000,14.364355,13.224470,82.436338
5.110000,14.409482,13.194988,80.538586
5.112000,14.564509,13.150824,78.868365
5.114000,14.289163,12.985113,77.518467
5.116000,14.106781,12.812113,76.324678
5.118000,13.894951,12.606955,75.311654
5.120000,13.592329,12.370166,74.330789
5.122000,13.243803,12.096392,73.530138
5.124000,12.851407,11.787226,72.897997
5.126000,12.528565,11.507417,71.905520
5.128000,12.121418,11.101269,72.319910
5.130000,13.031756,11.697384,70.976197
5.132000,12.684102,11.395928,70.741123
5.134000,12.199010,10.951497,70.793829
5.136000,11.682626,10.470204,70.966014
5.138000,11.174354,10.048370,70.032051
5.140000,10.644199,9.487210,71.517138
5.142000,10.097992,8.962107,71.960206
5.142000,10.097992,8.962107,71.960206
5.146000,8.978651,7.907470,72.846074
5.148000,8.342763,7.427687,71.881149
5.150000,7.869657,6.823889,73.897875
5.152000,7.313423,6.288464,74.472488
5.154000,8.410719,7.364923,73.343514
5.156000,9.717197,7.924986,71.522004
5.158000,7.646656,6.496278,74.374336
5.160000,6.888262,5.929050,73.556086
5.162000,6.525185,5.334578,76.019009
5.164000,7.906061,5.833182,74.035082
5.166000,7.448245,5.362209,74.649956
5.168000,5.159761,3.856449,78.188145
5.170000,4.592178,3.308897,79.138455
5.172000,5.719640,3.780836,77.256268
5.174000,4.079512,2.643266,80.055788
5.176000,5.393003,3.434081,77.761112
5.178000,3.318036,1.879574,81.570525
5.180000,1.914891,3.453094,81.168171
5.182000,0.368682,2.417574,84.235389
5.184000,0.068947,2.301011,84.774500
5.186000,0.226661,2.110827,84.998022
5.188000,0.378797,1.923699,85.235466
5.190000,1.068899,2.316155,83.879329
5.192000,0.211359,1.278983,86.161601
5.194000,1.146562,1.510966,85.792925
5.196000,1.502646,1.464719,85.906263
5.196000,3.364099,2.888659,82.924566
5.198000,4.390096,2.596865,84.141399
5.202000,4.559121,3.011792,82.892299
5.204000,6.745782,12.858245,81.301789
5.206000,4.294635,11.102566,84.677914
5.208000,4.160936,11.204977,83.783090
5.210000,4.122078,7.386069,86.677215
5.212000,4.149600,5.341029,87.721345
5.214000,4.285045,3.585564,88.479663
5.216000,4.531781,1.976501,89.101134
5.218000,3.590919,-1.511013,91.196826
5.220000,3.518390,-3.863958,92.286298
5.222000,4.150029,-4.896147,92.530286
5.224000,4.291297,-5.563989,90.572342
5.226000,5.419710,-5.556056,91.134821
5.228000,6.791212,-4.925136,90.483031
5.230000,-10.103477,14.836725,108.868652
5.232000,-2.865940,11.060364,105.255352
5.234000,2.694201,8.750194,99.928149
5.236000,58.366237,-20.877971,201.168561
5.238000,-32.611911,18.696210,299.754807
5.240000,-32.867897,17.668931,308.483744
5.240000,-32.841817,18.127035,311.196100
5.244000,-27.733517,14.232245,291.528673
5.246000,-27.598261,14.637500,294.128227
5.248000,-26.621069,13.049300,283.489241
5.250000,-23.593407,9.824047,259.178888
5.252000,-22.041248,8.260526,246.807223
5.254000,-17.448597,4.744159,234.422180
5.256000,-14.908267,2.961985,223.860747
5.258000,-13.754751,2.854275,225.790445
5.260000,-12.187244,1.071083,212.840390
5.262000,-9.923031,-0.321268,203.534111
5.264000,-7.564029,-1.783702,193.873674
5.266000,-2.903455,-4.688331,174.314769
5.268000,1.016563,-6.257510,167.465220
5.270000,0.965408,-6.670958,160.074445
5.272000,2.346438,-7.334433,153.951624
5.274000,3.846844,-7.995924,150.696581
5.276000,5.295660,-8.600606,142.925146
5.278000,4.504477,-7.436542,138.931153
5.280000,7.595548,-8.260042,134.391246
5.282000,8.834686,-8.788907,131.514785
5.284000,9.395707,-9.279643,124.847151
5.286000,8.218977,-8.854471,120.774234
5.288000,8.775374,-9.110205,116.773549
5.290000,9.647518,-9.438291,112.992232
5.292000,12.101175,-10.145707,112.416481
5.294000,11.269549,-10.047418,105.744202
5.296000,11.630104,-10.204274,102.317572
5.298000,12.174056,-10.371649,99.360936
5.300000,12.251859,-10.576962,96.693988
5.302000,16.147850,-11.791336,92.565267
5.304000,14.259050,-10.902110,91.573710
5.306000,17.055665,-11.751994,87.911658
5.310000,14.374675,-10.778961,87.542160
5.310000,14.136626,-10.616972,85.853563
5.312000,13.619336,-10.399522,84.205947
5.314000,16.062458,-11.328753,80.839658
5.316000,16.577742,-11.234065,79.101644
5.318000,13.396901,-9.932874,80.354007
5.320000,15.302370,-10.635916,77.605229
5.322000,12.868154,-9.447192,78.609362
5.324000,12.480331,-9.119358,78.073283
5.326000,15.169138,-10.504677,74.655493
5.328000,12.701514,-9.286460,76.035804
5.330000,15.527827,-10.403866,73.400216
5.332000,14.167292,-9.574860,73.296960
5.334000,14.375759,-9.369365,72.336910
5.336000,10.577359,-7.728742,75.670319
5.338000,10.537959,-7.399909,75.298899
5.340000,12.310786,-7.997640,72.922998
5.342000,12.310786,-7.997640,72.922998
5.344000,9.641334,-6.376893,75.270660
5.346000,12.041572,-7.367858,72.519583
5.348000,8.786746,-5.597472,75.682958
5.350000,10.341538,-6.053845,73.466538
5.352000,7.872105,-4.809644,76.302332
5.354000,8.529903,-5.580383,75.591836
5.356000,8.876855,-5.583425,75.264940
5.358000,11.020034,-6.566609,72.480710
5.360000,8.414074,-4.931915,75.684854
5.362000,7.802312,-4.431530,76.412502
5.364000,7.510677,-4.091484,76.764256
5.366000,7.282974,-3.787572,77.073174
5.368000,7.978329,-3.982092,75.540017
5.370000,6.140996,-2.907713,78.391577
5.372000,5.773079,-2.558597,79.084881
5.374000,5.602871,-2.331721,79.453876
5.376000,7.655629,-3.372994,76.526504
5.378000,3.841810,-3.451916,81.004828
5.380000,2.479400,-2.857774,82.676384
