time,stance,left_hip_yaw,left_hip_pitch,left_knee,right_hip_yaw,right_hip_pitch,right_knee
37.650000,0,0.211980,0.831596,0.401054,1.348035,-2.116917,2.717551
37.652000,0,0.209940,0.861419,0.351273,1.319043,-2.096821,2.579398
37.654000,0,0.204749,0.895810,0.332947,1.285502,-2.079478,2.433156
37.656000,0,0.194395,0.936662,0.377403,1.246154,-2.065022,2.275882
37.658000,0,0.179673,0.983555,0.477699,1.200803,-2.053054,2.113628
37.662000,0,0.147529,1.092995,0.809047,1.096387,-2.034946,1.825245
37.662000,0,0.147529,1.092995,0.809047,1.096387,-2.034946,1.825245
37.664000,0,0.135016,1.152330,1.025471,1.041146,-2.028062,1.714222
37.666000,0,0.130608,1.212267,1.271568,0.987940,-2.022190,1.635272
37.670000,0,0.157127,1.316150,1.808380,0.899573,-2.005831,1.609433
37.672000,0,0.157127,1.316150,1.808380,0.899573,-2.005831,1.609433
37.674000,0,0.188582,1.349551,2.058895,0.868223,-1.990545,1.666289
37.674000,0,0.217307,1.365238,2.234638,0.843166,-1.967111,1.746027
37.678000,0,0.236442,1.369146,2.329118,0.824394,-1.938110,1.862814
37.678000,0,0.231618,1.367841,2.320319,0.805804,-1.906133,1.994229
37.680000,0,0.203104,1.362207,2.213600,0.785945,-1.872473,2.140697
37.684000,0,0.100918,1.327926,1.772378,0.735977,-1.799025,2.416675
37.686000,0,0.046987,1.289509,1.471952,0.706565,-1.756617,2.528243
37.688000,0,0.046987,1.289509,1.471952,0.706565,-1.756617,2.528243
37.688000,0,0.001084,1.230086,1.120880,0.676121,-1.708809,2.614656
37.690000,0,-0.031721,1.143112,0.702405,0.647255,-1.654916,2.667245
37.692000,0,-0.044994,1.030716,0.199556,0.621203,-1.596123,2.674075
37.694000,0,-0.031975,0.895901,-0.412088,0.599366,-1.536759,2.632772
37.698000,0,-0.015662,0.798424,-0.909085,0.578316,-1.489542,2.532588
37.700000,0,-0.025128,0.736914,-1.225382,0.562341,-1.452619,2.378010
37.700000,0,-0.063564,0.686553,-1.402423,0.550872,-1.421485,2.183363
37.702000,0,-0.121201,0.635109,-1.481315,0.539447,-1.395436,1.973574
37.706000,0,-0.264430,0.522433,-1.417646,0.503267,-1.351234,1.612718
37.706000,0,-0.264430,0.522433,-1.417646,0.503267,-1.351234,1.612718
37.708000,0,-0.341206,0.466408,-1.292322,0.480637,-1.327327,1.495281
37.710000,0,-0.411311,0.412946,-1.147038,0.460169,-1.300914,1.422355
37.714000,0,-0.530573,0.322006,-0.783424,0.432727,-1.237337,1.402797
37.714000,0,-0.530573,0.322006,-0.783424,0.432727,-1.237337,1.402797
37.716000,0,-0.580348,0.289796,-0.542973,0.425154,-1.200494,1.441949
37.718000,0,-0.623676,0.264951,-0.263263,0.420110,-1.168283,1.471298
37.720000,0,-0.658539,0.246311,0.051803,0.417157,-1.139940,1.493343
37.724000,0,-0.697351,0.167200,0.548029,0.415408,-1.081786,1.512916
37.724000,0,-0.697351,0.167200,0.548029,0.415408,-1.081786,1.512916
37.726000,0,-0.707583,0.095530,0.684208,0.416068,-1.046340,1.521432
37.730000,0,-0.716981,0.009767,0.737414,0.415416,-1.003498,1.550536
37.730000,0,-0.727257,-0.079240,0.726268,0.411751,-0.953465,1.612498
37.732000,0,-0.739286,-0.170252,0.654841,0.403181,-0.897485,1.707726
37.734000,0,-0.753506,-0.263858,0.525456,0.388179,-0.837726,1.835253
37.738000,0,-0.789505,-0.396718,0.231240,0.352995,-0.732383,2.134286
37.740000,0,-0.810338,-0.441750,0.063006,0.340383,-0.689533,2.277742
37.740000,0,-0.810338,-0.441750,0.063006,0.340383,-0.689533,2.277742
37.742000,0,-0.830908,-0.476024,-0.124881,0.338096,-0.651058,2.387576
37.746000,0,-0.844616,-0.501015,-0.279427,0.351054,-0.615121,2.427097
37.746000,0,-0.851250,-0.518192,-0.403197,0.378330,-0.579544,2.394724
37.748000,0,-0.851551,-0.528908,-0.500891,0.418283,-0.544318,2.296163
37.750000,0,-0.846791,-0.534359,-0.572453,0.465972,-0.511636,2.158737
37.754000,0,-0.837591,-0.535407,-0.592794,0.511555,-0.483566,2.034532
37.756000,1,-0.825096,-0.531575,-0.562818,0.553108,-0.461783,1.942348
37.756000,1,-0.809250,-0.522780,-0.484524,0.592341,-0.446370,1.875334
37.758000,1,-0.789644,-0.510612,-0.368481,0.629999,-0.436576,1.828780
37.760000,1,-0.769746,-0.497683,-0.242352,0.663281,-0.431320,1.797730
37.762000,1,-0.749610,-0.484160,-0.117978,0.692720,-0.429447,1.779243
37.764000,1,-0.729461,-0.470212,-0.002841,0.718904,-0.430661,1.770982
37.766000,1,-0.709378,-0.456070,0.103121,0.742160,-0.435005,1.771002
37.768000,1,-0.689539,-0.441888,0.197792,0.762831,-0.442516,1.777680
37.770000,1,-0.670038,-0.427830,0.282394,0.781060,-0.453269,1.789598
37.774000,1,-0.650902,-0.414061,0.360809,0.796761,-0.466945,1.805422
37.774000,1,-0.632081,-0.400693,0.435389,0.809890,-0.483100,1.824015
37.778000,1,-0.613537,-0.387783,0.506325,0.820556,-0.501733,1.844498
37.778000,1,-0.595344,-0.375382,0.574266,0.828672,-0.522239,1.866039
37.780000,1,-0.577464,-0.363514,0.639403,0.834300,-0.544619,1.888002
37.782000,1,-0.560036,-0.352191,0.701151,0.837358,-0.568416,1.909830
37.784000,1,-0.543120,-0.341412,0.759184,0.837807,-0.593437,1.931065
37.788000,1,-0.526748,-0.331177,0.813471,0.835578,-0.619488,1.951316
37.788000,1,-0.510926,-0.321480,0.864196,0.830574,-0.646361,1.970238
37.792000,1,-0.495610,-0.312308,0.911496,0.822793,-0.674038,1.987206
37.792000,1,-0.480785,-0.303649,0.955643,0.812087,-0.702297,2.002013
37.794000,1,-0.466427,-0.295485,0.996934,0.798293,-0.730907,2.014507
37.796000,1,-0.452452,-0.287833,1.034795,0.787029,-0.758803,1.987010
37.800000,1,-0.425759,-0.274026,1.103733,0.766159,-0.812601,1.826653
37.802000,1,-0.425759,-0.274026,1.103733,0.766159,-0.812601,1.826653
37.802000,1,-0.413170,-0.267861,1.136779,0.751947,-0.838957,1.702245
37.804000,1,-0.400940,-0.262173,1.169175,0.730068,-0.860902,1.553210
37.806000,1,-0.388968,-0.256929,1.201996,0.697760,-0.878937,1.379624
37.808000,1,-0.376792,-0.252067,1.234761,0.654610,-0.894287,1.177950
37.810000,1,-0.363895,-0.247525,1.266812,0.599667,-0.908077,0.942660
37.812000,1,-0.348851,-0.242419,1.297071,0.533508,-0.917857,0.701915
37.814000,1,-0.329942,-0.231528,1.328470,0.466040,-0.916315,0.511610
37.816000,1,-0.306529,-0.214734,1.359936,0.410016,-0.900488,0.392834
37.818000,1,-0.278155,-0.192124,1.392782,0.375893,-0.869478,0.372306
37.820000,1,-0.244747,-0.165205,1.433589,0.363331,-0.824867,0.444522
37.822000,1,-0.206483,-0.134668,1.485791,0.365363,-0.767545,0.590700
37.826000,1,-0.164134,-0.101810,1.548390,0.371222,-0.699085,0.787090
37.826000,1,-0.118701,-0.069147,1.619663,0.370949,-0.622348,1.018554
37.830000,1,-0.071802,-0.039847,1.694003,0.357900,-0.541036,1.283904
37.830000,1,-0.026295,-0.017258,1.757765,0.328466,-0.460145,1.592167
37.832000,1,0.015008,-0.005858,1.804742,0.282637,-0.387483,1.957428
37.834000,1,0.048952,-0.008414,1.819300,0.241696,-0.334404,2.301333
37.836000,1,0.079006,-0.017298,1.807787,0.222073,-0.293813,2.573939
37.840000,1,0.107332,-0.024072,1.792005,0.215699,-0.264028,2.785841
37.840000,1,0.136499,-0.026742,1.785605,0.219492,-0.237275,2.930966
37.844000,1,0.167129,-0.024440,1.790244,0.230035,-0.208875,3.008129
37.844000,1,0.199728,-0.017454,1.810391,0.244596,-0.176875,3.019930
37.846000,1,0.234145,-0.006136,1.844759,0.261677,-0.141070,2.971175
37.848000,1,0.270161,0.008955,1.891573,0.280739,-0.102494,2.868305
37.852000,1,0.344208,0.048911,1.997765,0.325733,-0.025276,2.530218
37.854000,1,0.344208,0.048911,1.997765,0.325733,-0.025276,2.530218
37.856000,1,0.381008,0.072724,2.047469,0.352345,0.007704,2.309184
37.856000,1,0.417058,0.097791,2.091901,0.381778,0.032529,2.059821
37.860000,1,0.451028,0.119942,2.128136,0.402303,0.042772,1.855609
37.860000,1,0.483659,0.139828,2.158473,0.413885,0.041036,1.680708
37.862000,1,0.515272,0.157987,2.182505,0.427230,0.035372,1.469785
37.866000,1,0.540385,0.173229,2.189316,0.441572,0.027645,1.222253
37.866000,1,0.560059,0.184249,2.180111,0.454545,0.016298,0.940249
37.868000,1,0.575183,0.190324,2.156568,0.459517,0.002979,0.630373
37.870000,1,0.586509,0.193587,2.129481,0.448928,-0.002589,0.339734
37.874000,1,0.600263,0.204354,2.102026,0.404291,0.036469,-0.061088
37.876000,1,0.603710,0.212540,2.107692,0.385677,0.077227,-0.173700
37.876000,1,0.603710,0.212540,2.107692,0.385677,0.077227,-0.173700
37.878000,1,0.605432,0.222719,2.118298,0.374557,0.128489,-0.230821
37.882000,1,0.605767,0.234949,2.128726,0.371693,0.188685,-0.236571
37.882000,1,0.605014,0.251749,2.145341,0.372045,0.237378,-0.202476
37.884000,1,0.603407,0.272761,2.167510,0.374631,0.276367,-0.130812
37.886000,1,0.601139,0.297593,2.195520,0.378143,0.307204,-0.023962
37.888000,1,0.598381,0.325996,2.226033,0.381189,0.331216,0.115922
37.892000,1,0.591893,0.391792,2.286184,0.378852,0.363049,0.492291
37.892000,1,0.591893,0.391792,2.286184,0.378852,0.363049,0.492291
37.894000,1,0.588344,0.427513,2.313552,0.369487,0.372533,0.731611
37.896000,1,0.584675,0.462872,2.337690,0.352366,0.378516,1.009008
37.900000,1,0.577195,0.522819,2.365753,0.307102,0.366287,1.607234
37.900000,1,0.577195,0.522819,2.365753,0.307102,0.366287,1.607234
37.902000,1,0.573508,0.547494,2.367536,0.294835,0.337799,1.854175
37.904000,1,0.569797,0.570373,2.372528,0.288383,0.305250,2.061929
37.906000,1,0.566063,0.591623,2.388812,0.285934,0.273654,2.229358
37.908000,1,0.562356,0.611537,2.417294,0.285059,0.243809,2.364951
37.910000,1,0.558732,0.630496,2.455424,0.284667,0.215855,2.474783
37.912000,1,0.555231,0.648809,2.500655,0.284118,0.189915,2.563732
37.916000,1,0.551869,0.666439,2.552720,0.282920,0.166008,2.635707
37.916000,1,0.548653,0.684156,2.610239,0.280699,0.143296,2.693653
37.918000,1,0.544490,0.702806,2.657213,0.277773,0.122106,2.740253
37.920000,1,0.539463,0.722858,2.695117,0.273723,0.101636,2.777514
37.924000,1,0.533656,0.744566,2.725279,0.268269,0.081247,2.807017
37.924000,1,0.527072,0.767981,2.749796,0.261227,0.059923,2.829567
37.926000,1,0.527072,0.767981,2.749796,0.261227,0.059923,2.829567
37.928000,1,0.511892,0.819537,2.785786,0.242040,0.013947,2.858027
37.930000,1,0.503296,0.847389,2.799273,0.229752,-0.010792,2.865606
37.932000,1,0.493986,0.876322,2.810550,0.215592,-0.036078,2.869671
37.934000,1,0.483964,0.906332,2.819924,0.199530,-0.061969,2.870708
37.938000,1,0.473220,0.937045,2.827877,0.181508,-0.087554,2.869230
37.938000,1,0.461768,0.968293,2.834630,0.161470,-0.112325,2.865640
37.940000,1,0.449609,1.000089,2.840346,0.139370,-0.136275,2.860157
37.944000,1,0.436794,1.032273,2.845101,0.115157,-0.158903,2.853102
37.944000,1,0.423339,1.064851,2.849034,0.088785,-0.180163,2.844628
37.946000,1,0.409313,1.097453,2.852095,0.060223,-0.199158,2.835057
37.948000,1,0.394743,1.130049,2.854198,0.029484,-0.215892,2.824387
37.950000,1,0.394743,1.130049,2.854198,0.029484,-0.215892,2.824387
37.952000,1,0.365930,1.196521,2.855541,-0.031768,-0.231486,2.727114
37.954000,1,0.353207,1.231557,2.854898,-0.055815,-0.222289,2.579316
37.956000,1,0.341074,1.267856,2.853614,-0.076006,-0.207032,2.380344
37.958000,1,0.327669,1.304362,2.851600,-0.100457,-0.194591,2.193724
37.960000,1,0.311847,1.339544,2.848779,-0.138151,-0.186672,2.073549
37.962000,1,0.293920,1.371797,2.844991,-0.191559,-0.178693,2.032307
37.964000,1,0.274229,1.400972,2.840473,-0.259569,-0.167471,2.064472
37.968000,1,0.229831,1.451582,2.829917,-0.433136,-0.138677,2.334366
37.968000,1,0.229831,1.451582,2.829917,-0.433136,-0.138677,2.334366
37.970000,1,0.205340,1.477030,2.824266,-0.533542,-0.129652,2.564846
37.972000,1,0.187364,1.500411,2.818457,-0.613426,-0.122242,2.748781
37.974000,1,0.176552,1.520635,2.812574,-0.676149,-0.114986,2.894663
37.978000,1,0.173009,1.538990,2.806486,-0.724609,-0.107826,3.009995
37.978000,1,0.176559,1.556083,2.800264,-0.761228,-0.100129,3.100870
37.980000,1,0.186558,1.573410,2.793815,-0.788054,-0.091227,3.171754
37.984000,1,0.202061,1.592045,2.787053,-0.806803,-0.082002,3.226058
37.986000,1,0.221892,1.613335,2.779704,-0.818926,-0.075365,3.266416
37.988000,1,0.245598,1.637545,2.771966,-0.825621,-0.071082,3.295143
37.988000,1,0.272206,1.665305,2.761971,-0.827900,-0.069953,3.313961
37.990000,1,0.300708,1.697180,2.746688,-0.826571,-0.071904,3.324293
37.992000,1,0.329512,1.733587,2.719945,-0.822293,-0.077024,3.327296
37.994000,1,0.358326,1.774494,2.680878,-0.815627,-0.085402,3.323881
37.998000,1,0.388934,1.817969,2.636872,-0.805860,-0.096974,3.314747
38.000000,1,0.423149,1.862755,2.594275,-0.792199,-0.111495,3.300397
38.000000,1,0.461112,1.908807,2.553238,-0.774658,-0.128842,3.281119
38.002000,1,0.503516,1.955609,2.515942,-0.752841,-0.148799,3.257049
38.004000,1,0.537463,2.001352,2.462056,-0.729804,-0.172994,3.230514
38.008000,1,0.564287,2.037886,2.396871,-0.704836,-0.201402,3.201952
38.008000,1,0.585137,2.066603,2.332382,-0.678692,-0.232430,3.172778
38.010000,1,0.601006,2.088786,2.270295,-0.651000,-0.265782,3.142734
38.012000,1,0.612732,2.105472,2.220647,-0.622170,-0.299424,3.113760
38.016000,1,0.621028,2.117606,2.185921,-0.591941,-0.332253,3.086465
38.018000,1,0.626488,2.126010,2.164342,-0.560044,-0.363684,3.061377
38.018000,1,0.629625,2.131358,2.155807,-0.526206,-0.393519,3.038311
38.020000,0,0.630884,2.134265,2.152537,-0.489982,-0.421561,3.017055
38.022000,0,0.630656,2.128246,2.150366,-0.451077,-0.446391,2.997434
38.024000,0,0.629341,2.116467,2.148047,-0.411940,-0.470337,2.978572
38.028000,0,0.627181,2.099702,2.145675,-0.372622,-0.492672,2.959821
38.028000,0,0.624376,2.078851,2.143192,-0.333205,-0.513448,2.941367
38.030000,0,0.621090,2.054823,2.140525,-0.293767,-0.532760,2.923336
38.032000,0,0.617470,2.028273,2.137638,-0.254508,-0.550660,2.905885
38.036000,0,0.613627,2.000171,2.134811,-0.215653,-0.567192,2.889102
38.038000,0,0.609643,1.971279,2.132283,-0.177387,-0.582498,2.873038
38.038000,0,0.605586,1.941972,2.129991,-0.139759,-0.596745,2.857704
38.040000,0,0.601506,1.912732,2.128037,-0.102890,-0.610090,2.843109
38.044000,0,0.597436,1.884421,2.126926,-0.067131,-0.622792,2.829280
38.044000,0,0.593408,1.857401,2.126765,-0.032604,-0.635038,2.816195
38.046000,0,0.589451,1.831841,2.127532,0.000677,-0.647017,2.803826
38.048000,0,0.585563,1.808447,2.129733,0.032385,-0.658988,2.792156
38.052000,0,0.578025,1.769543,2.139318,0.090497,-0.683886,2.770800
38.054000,0,0.578025,1.769543,2.139318,0.090497,-0.683886,2.770800
38.056000,0,0.574388,1.754162,2.146708,0.116895,-0.697151,2.761049
38.056000,0,0.570855,1.741440,2.155741,0.141556,-0.711142,2.751897
38.058000,0,0.567436,1.731372,2.166387,0.164527,-0.726009,2.743307
38.060000,0,0.564121,1.723825,2.178530,0.185835,-0.741809,2.735268
38.062000,0,0.560917,1.718809,2.192184,0.205490,-0.758591,2.727763
38.066000,0,0.557828,1.716238,2.207274,0.223542,-0.776430,2.720767
38.068000,0,0.554860,1.716023,2.223731,0.240018,-0.795356,2.714258
38.068000,0,0.552013,1.718173,2.241566,0.254940,-0.815408,2.708204
38.070000,0,0.549299,1.722303,2.260460,0.268385,-0.836576,2.702584
38.072000,0,0.546717,1.728321,2.280341,0.280372,-0.858857,2.697370
38.074000,0,0.544283,1.735268,2.300841,0.291174,-0.881784,2.692598
38.078000,0,0.542001,1.742640,2.321778,0.300943,-0.905093,2.688256
38.078000,0,0.539861,1.750369,2.343087,0.309683,-0.928757,2.684305
38.080000,0,0.537860,1.758024,2.364598,0.317508,-0.952566,2.680728
38.082000,0,0.535994,1.765319,2.386261,0.324484,-0.976358,2.677505
38.084000,0,0.534262,1.770899,2.407844,0.330798,-0.999783,2.674631
38.088000,0,0.531168,1.775014,2.450484,0.341660,-1.045045,2.669821
38.090000,0,0.531168,1.775014,2.450484,0.341660,-1.045045,2.669821
38.092000,0,0.529793,1.773526,2.471842,0.346181,-1.066820,2.667819
38.092000,0,0.528518,1.768609,2.492729,0.350256,-1.087770,2.666065
38.094000,0,0.527319,1.760862,2.512995,0.353872,-1.108049,2.664513
38.096000,0,0.526179,1.749710,2.532488,0.357095,-1.127536,2.663145
38.100000,0,0.525099,1.735397,2.551092,0.359926,-1.146256,2.661936
38.102000,0,0.524064,1.717395,2.568632,0.362483,-1.164216,2.660837
38.102000,0,0.523076,1.695907,2.585039,0.364769,-1.181444,2.659836
38.104000,0,0.522141,1.670085,2.599753,0.367144,-1.197828,2.658924
38.106000,0,0.521251,1.639872,2.612717,0.369603,-1.213386,2.658083
38.108000,0,0.520386,1.604954,2.623782,0.372161,-1.228113,2.657283
38.110000,0,0.519536,1.565575,2.632950,0.374757,-1.242088,2.656508
38.112000,0,0.518708,1.522183,2.640275,0.377282,-1.255374,2.655755
38.116000,0,0.517665,1.475401,2.645871,0.379613,-1.268214,2.654991
38.116000,0,0.516168,1.425859,2.649872,0.381593,-1.280795,2.654207
38.118000,0,0.514249,1.374045,2.652381,0.383114,-1.293194,2.653406
38.120000,0,0.511659,1.320597,2.653570,0.384007,-1.305608,2.652576
38.122000,0,0.508150,1.266124,2.653630,0.384105,-1.318216,2.651709
38.124000,0,0.503225,1.211397,2.652878,0.383172,-1.331281,2.650785
38.126000,0,0.496848,1.156856,2.651512,0.381076,-1.344882,2.649809
38.130000,0,0.489307,1.102420,2.649495,0.377766,-1.358977,2.648797
38.130000,0,0.480895,1.047983,2.646760,0.373198,-1.373516,2.647763
38.132000,0,0.471861,0.993480,2.643259,0.367330,-1.388443,2.646731
38.134000,0,0.462182,0.938745,2.638982,0.360130,-1.403733,2.645707
38.136000,0,0.451906,0.883622,2.633722,0.351574,-1.419336,2.644700
38.140000,0,0.441225,0.828192,2.627449,0.341562,-1.435212,2.643697
38.140000,0,0.430338,0.772599,2.620103,0.329991,-1.451304,2.642703
38.142000,0,0.419392,0.716975,2.611677,0.316775,-1.467554,2.641739
38.144000,0,0.408510,0.661482,2.602171,0.301802,-1.483897,2.640805
38.146000,0,0.397745,0.606245,2.591647,0.284971,-1.500308,2.639884
38.148000,0,0.388065,0.551727,2.580117,0.266030,-1.516669,2.638933
38.152000,0,0.371328,0.445194,2.554321,0.221464,-1.549176,2.636902
38.152000,0,0.371328,0.445194,2.554321,0.221464,-1.549176,2.636902
38.154000,0,0.363908,0.393376,2.540209,0.195698,-1.565282,2.635842
38.156000,0,0.356909,0.342661,2.525388,0.167513,-1.581213,2.634747
38.158000,0,0.350093,0.293132,2.509915,0.136880,-1.597030,2.633606
38.160000,0,0.343825,0.244692,2.493866,0.103849,-1.612635,2.632393
38.162000,0,0.337858,0.197375,2.477304,0.068418,-1.628047,2.631136
38.164000,0,0.332056,0.151220,2.460284,0.030668,-1.643363,2.629781
38.166000,0,0.326635,0.106172,2.442850,-0.009307,-1.658591,2.628270
38.168000,0,0.321351,0.062180,2.425084,-0.051466,-1.673803,2.626646
38.170000,0,0.316290,0.019173,2.407032,-0.095749,-1.689026,2.624938
38.172000,0,0.311298,-0.022907,2.388753,-0.142025,-1.704435,2.623080
38.174000,0,0.306424,-0.063977,2.370352,-0.190127,-1.720068,2.619785
38.176000,0,0.301359,-0.103827,2.352073,-0.240045,-1.736041,2.615087
38.178000,0,0.295947,-0.142360,2.334082,-0.291648,-1.752364,2.607572
38.180000,0,0.290011,-0.179536,2.316579,-0.344848,-1.769097,2.596418
38.184000,0,0.283334,-0.215366,2.299788,-0.399622,-1.786390,2.581904
38.186000,0,0.274947,-0.243873,2.288110,-0.455759,-1.805795,2.562964
38.186000,0,0.264774,-0.266211,2.281186,-0.513144,-1.827104,2.539813
38.188000,0,0.254324,-0.283361,2.276004,-0.558989,-1.854166,2.508429
38.190000,0,0.243802,-0.296157,2.272413,-0.595170,-1.886042,2.470187
38.192000,0,0.233386,-0.305323,2.270411,-0.623296,-1.922292,2.429843
38.194000,0,0.223325,-0.311477,2.270327,-0.644729,-1.962403,2.389454
38.196000,0,0.213661,-0.315146,2.272059,-0.660616,-2.005984,2.350569
38.198000,0,0.205681,-0.317009,2.275829,-0.672071,-2.041395,2.302121
38.200000,0,0.199144,-0.317376,2.281426,-0.679856,-2.069810,2.241684
38.204000,0,0.193391,-0.316528,2.289096,-0.684620,-2.092305,2.172747
38.204000,0,0.190245,-0.314996,2.338331,-0.686907,-2.109900,2.096185
38.206000,0,0.188867,-0.312941,2.428124,-0.687156,-2.123353,2.013525
38.208000,0,0.187462,-0.310516,2.557323,-0.685734,-2.133306,1.927626
38.210000,0,0.187462,-0.310516,2.557323,-0.685734,-2.133306,1.927626
38.212000,0,0.176871,-0.304955,2.864318,-0.678978,-2.144640,1.752162
38.214000,0,0.167252,-0.301845,2.978133,-0.674167,-2.146857,1.661200
38.216000,0,0.156233,-0.298573,3.070626,-0.668731,-2.147344,1.568463
38.218000,0,0.143916,-0.295194,3.142958,-0.662854,-2.146415,1.475371
38.220000,0,0.129494,-0.291690,3.196802,-0.656655,-2.144329,1.388808
38.222000,0,0.112531,-0.288097,3.234691,-0.650249,-2.141301,1.310550
38.224000,0,0.092828,-0.284471,3.259150,-0.643723,-2.137518,1.240975
38.226000,0,0.070266,-0.280851,3.272506,-0.637162,-2.133155,1.179829
38.228000,0,0.044706,-0.277295,3.276829,-0.630627,-2.128362,1.126503
38.230000,0,0.016007,-0.273884,3.274434,-0.624162,-2.123281,1.079226
38.232000,0,-0.015970,-0.270623,3.267054,-0.617812,-2.118035,1.036803
38.236000,0,-0.051372,-0.267518,3.256253,-0.611613,-2.112718,0.998467
38.236000,0,-0.090320,-0.264567,3.242796,-0.605596,-2.107396,0.964102
38.238000,0,-0.132938,-0.261771,3.227855,-0.599782,-2.102138,0.933121
38.240000,0,-0.179358,-0.259127,3.212973,-0.594183,-2.097000,0.904754
38.242000,0,-0.229653,-0.256632,3.198307,-0.588814,-2.092011,0.879069
38.244000,0,-0.284010,-0.254278,3.184942,-0.583678,-2.087200,0.857279
38.248000,0,-0.405128,-0.249960,3.161787,-0.574132,-2.078173,0.825544
38.248000,0,-0.472066,-0.247978,3.151855,-0.569713,-2.073988,0.816691
38.250000,0,-0.472066,-0.247978,3.151855,-0.569713,-2.073988,0.816691
38.252000,0,-0.543284,-0.246104,3.142937,-0.565538,-2.070066,0.811331
38.254000,0,-0.618809,-0.244326,3.134981,-0.561605,-2.066421,0.808634
38.256000,0,-0.698741,-0.242633,3.127935,-0.557910,-2.063041,0.809016
38.258000,0,-0.783074,-0.241016,3.121755,-0.554446,-2.059943,0.811121
38.260000,0,-0.871839,-0.239461,3.116395,-0.551209,-2.057124,0.814300
38.262000,0,-0.965136,-0.237955,3.111812,-0.548189,-2.054562,0.819043
38.266000,0,-1.063007,-0.236487,3.107963,-0.545378,-2.052249,0.825152
38.266000,0,-1.165444,-0.235044,3.104799,-0.542767,-2.050177,0.831963
38.268000,0,-1.272496,-0.233616,3.102270,-0.540344,-2.048324,0.839959
38.270000,0,-1.384115,-0.232194,3.100320,-0.538098,-2.046675,0.848750
38.272000,0,-1.500206,-0.230770,3.098887,-0.536019,-2.045217,0.857885
38.276000,0,-1.620558,-0.229340,3.097899,-0.534095,-2.043944,0.866138
38.276000,1,-1.620558,-0.229340,3.097899,-0.534095,-2.043944,0.866138
38.278000,1,-1.790886,-0.226711,3.090490,-0.511066,-2.040381,0.890639
38.282000,1,-1.848377,-0.225557,3.084798,-0.491991,-2.038471,0.905922
38.282000,1,-1.891375,-0.223397,3.074203,-0.463190,-2.027335,0.981765
38.284000,1,-1.922376,-0.220015,3.060967,-0.426470,-2.008554,1.110962
38.286000,1,-1.943497,-0.214136,3.046101,-0.384870,-1.984781,1.282694
38.288000,1,-1.956525,-0.204422,3.030525,-0.342517,-1.959093,1.485221
38.292000,1,-1.964137,-0.178534,2.999877,-0.277558,-1.915965,1.874454
38.294000,1,-1.964137,-0.178534,2.999877,-0.277558,-1.915965,1.874454
38.294000,1,-1.961073,-0.165099,2.985093,-0.255857,-1.899274,2.053513
38.296000,1,-1.954689,-0.153822,2.970866,-0.240452,-1.886558,2.216947
38.298000,1,-1.945725,-0.145074,2.957238,-0.230330,-1.876698,2.368215
38.300000,1,-1.934798,-0.139268,2.944296,-0.224666,-1.869496,2.510190
38.304000,1,-1.909004,-0.137596,2.921342,-0.225652,-1.858573,2.769090
38.304000,1,-1.909004,-0.137596,2.921342,-0.225652,-1.858573,2.769090
38.306000,1,-1.894918,-0.143977,2.911163,-0.230852,-1.850953,2.860855
38.310000,1,-1.880432,-0.154474,2.901994,-0.238813,-1.840880,2.933145
38.312000,1,-1.865773,-0.168721,2.893762,-0.249377,-1.828451,2.989057
38.314000,1,-1.851123,-0.186390,2.886459,-0.262681,-1.813508,3.031422
38.314000,1,-1.836631,-0.200600,2.879766,-0.279628,-1.795167,3.062706
38.316000,1,-1.822409,-0.211902,2.873676,-0.300481,-1.773615,3.084928
38.320000,1,-1.795089,-0.227616,2.863324,-0.355174,-1.721308,3.108718
38.322000,1,-1.782106,-0.232785,2.859036,-0.389631,-1.690834,3.112846
38.324000,1,-1.782106,-0.232785,2.859036,-0.389631,-1.690834,3.112846
38.324000,1,-1.769626,-0.236579,2.855288,-0.429197,-1.657777,3.113261
38.326000,1,-1.757674,-0.239247,2.852029,-0.474063,-1.622460,3.110766
38.330000,1,-1.746266,-0.241001,2.849255,-0.524442,-1.585106,3.106117
38.332000,1,-1.733236,-0.242098,2.846829,-0.564650,-1.552110,3.099147
38.332000,1,-1.718868,-0.242626,2.844772,-0.596315,-1.522706,3.090386
38.334000,1,-1.703425,-0.242671,2.843120,-0.620826,-1.496420,3.080297
38.338000,1,-1.687168,-0.242308,2.841887,-0.639356,-1.473057,3.069279
38.338000,1,-1.670376,-0.241608,2.841111,-0.652882,-1.452631,3.057673
38.340000,1,-1.653150,-0.240632,2.840742,-0.662272,-1.434791,3.045725
38.342000,1,-1.635634,-0.239436,2.840768,-0.668248,-1.419380,3.033649
38.344000,1,-1.617958,-0.238071,2.841168,-0.671419,-1.406258,3.021610
38.346000,1,-1.600216,-0.236578,2.841923,-0.672311,-1.395261,3.009739
38.350000,1,-1.564932,-0.233350,2.844430,-0.668923,-1.379165,2.986879
38.352000,1,-1.564932,-0.233350,2.844430,-0.668923,-1.379165,2.986879
38.352000,1,-1.547525,-0.231671,2.846126,-0.665334,-1.373800,2.976019
38.354000,1,-1.530360,-0.229980,2.848046,-0.660843,-1.370058,2.965595
38.356000,1,-1.513459,-0.228295,2.850186,-0.655679,-1.367768,2.955627
38.358000,1,-1.496902,-0.226628,2.852552,-0.650014,-1.366898,2.946134
