time,left_hip_yaw,left_hip_pitch,left_knee,right_hip_yaw,right_hip_pitch,right_knee
0.728000,1.498816,1.497462,-0.161869,13.226237,-5.082602,-14.809193
0.730000,1.471049,1.537262,-0.127872,13.170437,-4.653689,-14.485988
0.732000,1.446032,1.676736,-0.186454,13.176547,-4.269385,-14.236922
0.734000,1.432317,1.873480,-0.284998,13.198312,-3.914042,-14.033270
0.736000,1.427842,2.107087,-0.403597,13.217755,-3.552355,-13.827549
0.738000,1.449556,2.326053,-0.481320,13.197559,-3.225164,-13.660955
0.740000,1.488392,2.528466,-0.525758,13.146291,-2.906221,-13.504221
0.742000,0.928281,12.797857,-17.076260,-3.961817,2.644555,2.229623
0.744000,0.665495,12.370701,-16.543471,-4.196362,2.737968,2.448074
0.746000,-0.057273,11.209441,-15.219037,-4.346637,2.908463,2.602145
0.748000,-0.799351,10.177521,-14.069755,-4.451210,2.967776,2.678372
0.750000,-1.473627,9.345426,-13.187213,-4.507550,3.005907,2.720444
0.752000,-2.069921,8.748697,-12.591222,-4.479081,2.891406,2.673712
0.754000,-2.642478,8.164835,-12.071531,-4.429590,2.968672,2.689013
0.756000,-3.176711,7.729145,-11.731147,-4.345631,2.927469,2.636523
0.758000,-3.689842,7.405219,-11.537896,-4.232433,2.869156,2.557270
0.760000,-4.173381,7.211910,-11.487550,-4.089998,2.691571,2.415729
0.762000,-4.729161,6.951766,-11.433431,-3.935382,2.703027,2.319849
0.764000,-5.768169,6.786317,-11.586483,-3.610089,2.290724,1.817535
0.766000,-6.788105,6.662185,-11.787873,-3.265711,1.847810,1.275573
0.768000,-7.632100,6.531024,-11.927043,-2.959427,1.354182,0.773915
0.770000,-8.455398,6.224828,-11.934526,-2.721168,1.149185,0.427531
0.772000,-9.035215,5.937241,-11.861653,-2.536313,0.815855,0.134433
0.774000,-9.573241,5.597990,-11.765206,-2.398966,0.648967,-0.055271
0.776000,-10.083337,5.191597,-11.642796,-2.308323,0.654819,-0.143271
0.778000,-10.444165,4.853377,-11.541141,-2.245749,0.602650,-0.195158
0.780000,-10.740909,4.581568,-11.510701,-2.195950,0.577400,-0.216877
0.782000,-10.981734,4.363572,-11.538794,-2.156560,0.577558,-0.213178
0.784000,-11.177200,4.197899,-11.624013,-2.123579,0.597982,-0.191836
0.784000,-11.177200,4.197899,-11.624013,-2.260265,0.751837,0.013882
0.786000,-11.554746,3.953018,-11.963472,-2.048839,0.778243,-0.116100
0.790000,-11.611293,3.994385,-12.215460,-1.989231,0.698867,-0.147358
0.792000,-11.657962,4.074945,-12.487260,-1.968534,0.660467,-0.127075
0.794000,-11.835812,4.116440,-12.857069,-1.913261,0.814832,-0.096130
0.796000,-11.938325,4.194822,-13.189354,-1.881241,0.893633,-0.058676
0.798000,-11.984027,4.329962,-13.499984,-1.874254,0.897171,-0.017230
0.800000,-12.107166,4.485699,-13.901253,-1.833282,0.979970,0.003199
0.802000,-12.301144,4.661022,-14.393103,-1.756360,1.137816,-0.003663
0.804000,-12.440600,4.863167,-14.829632,-1.706991,1.226145,-0.002011
0.806000,-12.600177,5.093951,-15.284540,-1.658383,1.317998,-0.002687
0.808000,-12.774291,5.341248,-15.746633,-1.608826,1.413874,-0.006565
0.810000,-12.962373,5.601633,-16.211644,-1.558438,1.513745,-0.013349
0.812000,-13.097061,5.841956,-16.575553,-1.544880,1.568070,0.008251
0.814000,-13.311421,6.116897,-17.034807,-1.494306,1.680172,-0.000519
0.816000,-13.532801,6.399756,-17.494355,-1.436481,1.792192,-0.019910
0.818000,-13.834288,6.736660,-18.061654,-1.339943,1.946404,-0.078041
0.820000,-14.009054,6.985058,-18.398804,-1.319889,2.026604,-0.063547
0.822000,-14.337181,7.334310,-18.945624,-1.236666,2.190609,-0.109607
0.824000,-14.529505,7.578779,-19.258940,-1.219673,2.286997,-0.088211
0.826000,-14.874524,7.941704,-19.790999,-1.145109,2.460790,-0.132374
0.826000,-14.874524,7.941704,-19.790999,-1.145109,2.460790,-0.132374
0.830000,-15.435350,8.561409,-20.603520,-1.057130,2.751733,-0.156016
0.832000,-15.645725,8.814893,-20.897472,-1.043886,2.883814,-0.125466
0.834000,-15.934493,9.123923,-21.277126,-1.000645,3.041210,-0.134920
0.836000,-16.226371,9.442640,-21.660470,-0.946120,3.193145,-0.160729
0.838000,-16.595804,9.846030,-22.158047,-0.861652,3.358511,-0.232793
0.840000,-16.887002,10.163419,-22.518048,-0.808094,3.511362,-0.260237
0.842000,-17.175342,10.461774,-22.843578,-0.768314,3.675135,-0.268474
0.844000,-17.383435,10.664554,-23.032487,-0.754269,3.834257,-0.230622
0.846000,-17.742954,11.043370,-23.451467,-0.693410,4.009356,-0.278185
0.848000,-18.022837,11.347200,-23.762049,-0.642346,4.167267,-0.303817
0.850000,-18.217115,11.543600,-23.930256,-0.616824,4.326158,-0.279659
0.852000,-18.559676,11.915998,-24.312605,-0.564871,4.502224,-0.328325
0.854000,-18.821225,12.206078,-24.587658,-0.519653,4.666979,-0.352540
0.856000,-19.071820,12.478481,-24.834778,-0.482000,4.835954,-0.366374
0.858000,-19.315310,12.742120,-25.066434,-0.446782,5.005038,-0.377629
0.860000,-19.551401,13.000012,-25.287026,-0.411397,5.171847,-0.390212
0.862000,-19.707726,13.159845,-25.395560,-0.383519,5.337333,-0.371057
0.864000,-19.929072,13.407150,-25.598553,-0.346328,5.497616,-0.389637
0.866000,-20.147537,13.662393,-25.809214,-0.300326,5.647620,-0.422204
0.868000,-20.357479,13.910478,-26.008634,-0.256274,5.792844,-0.456313
0.870000,-20.622326,14.234446,-26.279805,-0.215160,5.931748,-0.515468
0.872000,-20.810634,14.456404,-26.441277,-0.178243,6.068792,-0.545106
0.874000,-20.982793,14.651881,-26.568960,-0.152524,6.207047,-0.561066
0.876000,-21.144008,14.834224,-26.679994,-0.137677,6.353211,-0.567958
0.878000,-21.294195,15.007821,-26.780447,-0.124135,6.494017,-0.575354
0.880000,-21.433932,15.175843,-26.874776,-0.109160,6.626671,-0.587531
0.882000,-21.563158,15.338088,-26.963070,-0.092794,6.750179,-0.604979
0.884000,-21.681762,15.493059,-27.043749,-0.076221,6.864332,-0.626544
0.886000,-21.789581,15.639090,-27.115004,-0.060801,6.969116,-0.650761
0.888000,-21.840156,15.699093,-27.110324,-0.040437,7.066268,-0.659635
0.890000,-21.971810,15.899350,-27.224152,-0.039089,7.150282,-0.703008
0.892000,-22.050695,16.022860,-27.273425,-0.028831,7.222753,-0.735748
0.894000,-22.112405,16.123994,-27.298350,-0.025399,7.287264,-0.763494
0.896000,-22.161149,16.210202,-27.307721,-0.027397,7.341812,-0.789329
0.898000,-22.196793,16.283288,-27.304189,-0.033624,7.385036,-0.815194
0.900000,-22.218831,16.343697,-27.288622,-0.043625,7.416053,-0.841992
0.902000,-22.226762,16.391261,-27.261089,-0.056466,7.462575,-0.855766
0.902000,-22.226762,16.391261,-27.261089,0.152149,7.578198,-1.058126
0.906000,-22.201636,16.450861,-27.174832,-0.088757,7.519108,-0.888513
0.908000,-22.190294,16.454140,-27.098914,-0.154510,7.552951,-0.848505
0.910000,-22.152385,16.459917,-27.037538,-0.176163,7.544550,-0.874640
0.912000,-22.099838,16.467860,-26.984519,-0.184406,7.506875,-0.929010
0.914000,-22.032854,16.463563,-26.921155,-0.195442,7.449319,-0.989656
0.916000,-21.950633,16.439252,-26.837563,-0.216592,7.376424,-1.046403
0.918000,-21.852184,16.392768,-26.731232,-0.249850,7.289453,-1.096363
0.920000,-21.736435,16.324729,-26.603297,-0.294676,7.187931,-1.140245
0.922000,-21.602331,16.236556,-26.455944,-0.349758,7.070731,-1.179940
0.924000,-21.448882,16.129468,-26.291086,-0.402637,6.923378,-1.222684
0.926000,-21.275175,16.004142,-26.109919,-0.350182,6.902199,-1.182182
0.928000,-21.275175,16.004142,-26.109919,-0.027537,6.967692,-1.400105
0.930000,-20.886368,15.714398,-25.716623,-0.344926,6.718945,-1.164350
0.932000,-20.699241,15.538130,-25.479722,-0.436725,6.601105,-1.118833
0.934000,-20.495997,15.382528,-25.283014,-0.493602,6.414071,-1.165249
0.936000,-20.276527,15.229298,-25.096649,-0.554583,6.190346,-1.243391
0.938000,-20.036619,15.057158,-24.892706,-0.637841,5.953329,-1.318572
0.940000,-19.773470,14.857471,-24.660329,-0.748222,5.715798,-1.375836
0.942000,-19.485782,14.630637,-24.400639,-2.550183,6.061779,0.815949
0.944000,-19.173457,14.381227,-24.120199,-2.842556,5.908902,0.992604
0.946000,-18.870952,14.455239,-24.282389,-2.634403,5.274589,0.400602
0.948000,-18.541511,14.558783,-24.490648,-2.362357,4.529438,-0.320640
0.950000,-18.161781,14.505861,-24.496248,-2.206451,3.856956,-0.891819
0.952000,-17.756606,14.244158,-24.240046,-2.049285,3.398583,-1.194092
0.954000,-17.247311,13.850224,-23.802431,-2.044140,3.167932,-1.245008
0.956000,-16.743209,13.354517,-23.248093,-2.166829,2.933163,-1.228343
0.958000,-16.243534,12.836101,-22.676408,-2.336780,2.704289,-1.193144
0.960000,-15.736638,12.318359,-22.119509,-2.526560,2.468748,-1.162633
0.962000,-15.219165,11.809608,-21.588314,-2.723320,2.223890,-1.143445
0.964000,-14.690438,11.310552,-21.083329,-2.921859,1.972864,-1.133436
0.966000,-14.151248,10.819323,-20.601505,-3.120320,1.720897,-1.127490
0.968000,-13.603477,10.334193,-20.139907,-3.317745,1.472923,-1.120910
0.970000,-13.603477,10.334193,-20.139907,-3.292903,1.436225,-1.196176
0.972000,-12.493666,9.381217,-19.273197,-3.704804,1.001588,-1.096102
0.974000,-11.914275,8.882727,-18.822168,-3.889348,0.829022,-1.033839
0.976000,1.763089,1.092207,3.290526,7.420564,-10.110443,-22.199424
0.978000,2.043172,1.148587,3.506505,8.931129,-10.919023,-22.106444
0.980000,1.934432,1.499315,2.864257,11.988136,-11.152021,-21.815195
0.982000,1.732281,1.903121,2.099517,14.970274,-11.097496,-21.353179
0.984000,1.544805,2.239202,1.471884,17.430151,-10.749932,-20.630968
0.986000,1.467093,2.395762,1.062745,19.414300,-10.060459,-19.562241
0.988000,1.287188,2.658530,0.743872,20.701478,-9.362557,-18.540751
0.990000,1.216738,2.738003,0.623953,21.629990,-8.453319,-17.315222
0.992000,1.261115,2.633182,0.689487,22.303312,-7.340097,-15.895872
0.994000,1.241790,2.585036,0.779527,22.638982,-6.303075,-14.614911
0.996000,1.135380,2.644814,0.802596,22.728658,-5.421366,-13.561209
0.998000,1.083642,2.613454,0.841784,22.742073,-4.482027,-12.478640
1.000000,1.028033,2.579633,0.872789,22.645628,-3.580670,-11.474858
1.002000,0.993372,2.461503,0.939692,22.455346,-2.631751,-10.445038
1.004000,0.883870,2.459254,0.927552,22.131047,-1.868107,-9.654992
1.006000,0.759415,2.477225,0.876906,21.713118,-1.205125,-9.002142
1.008000,0.583979,2.600678,0.754912,21.216001,-0.725250,-8.573263
1.010000,0.471894,2.611720,0.709246,20.648519,-0.208388,-8.116923
1.012000,0.426384,2.496954,0.775625,20.000152,0.362290,-7.614601
1.014000,0.343876,2.475407,0.788032,19.319441,0.758250,-7.318984
1.016000,0.250238,2.474122,0.757367,18.631651,1.049304,-7.156019
1.018000,0.154621,2.480468,0.706183,17.942101,1.264903,-7.090831
1.020000,0.040226,2.569345,0.595413,17.284854,1.332336,-7.191675
1.022000,-0.033060,2.560422,0.558483,16.596770,1.422690,-7.279975
1.024000,-0.065438,2.449255,0.619071,15.862022,1.546093,-7.345027
1.026000,-0.105240,2.408559,0.631750,15.186032,1.539507,-7.550664
1.028000,-0.154392,2.385139,0.602607,14.563722,1.452845,-7.853322
1.030000,-0.204971,2.367782,0.553306,13.989278,1.310233,-8.223252
1.032000,-0.248360,2.345883,0.506113,13.451936,1.123697,-8.643357
1.034000,-0.279991,2.369622,0.435816,13.001404,0.864199,-9.129419
1.036000,-0.299733,2.270339,0.455130,12.481224,0.642112,-9.598941
1.038000,-0.303247,2.209708,0.464520,12.044654,0.369023,-10.107670
1.040000,-0.307836,2.154036,0.456583,11.669937,0.055025,-10.660632
1.042000,-0.313310,2.101313,0.434647,11.353450,-0.285906,-11.241636
1.044000,-0.316199,2.047206,0.408431,11.087905,-0.646175,-11.840074
1.046000,-0.300998,2.021016,0.371781,10.918140,-1.017814,-12.430860
1.048000,-0.290711,1.951515,0.361181,10.735448,-1.394793,-13.035267
1.050000,-0.288111,1.845244,0.371861,10.536483,-1.784671,-13.660110
1.052000,-0.264178,1.764561,0.372418,10.427985,-2.171671,-14.260110
1.054000,-0.241189,1.685470,0.363569,10.370891,-2.568568,-14.863263
1.056000,-0.217768,1.606607,0.349121,10.354065,-2.967017,-15.459830
1.058000,-0.174864,1.542672,0.338641,10.402529,-3.329401,-15.995573
1.060000,-0.163941,1.440212,0.324925,10.413867,-3.752823,-16.611164
1.062000,-0.134583,1.352603,0.315810,10.478548,-4.134715,-17.159783
1.064000,-0.101325,1.261144,0.312290,10.568824,-4.508872,-17.687961
1.066000,-0.066487,1.167422,0.310841,10.679560,-4.873760,-18.194923
1.068000,-0.031617,1.073072,0.308374,10.809112,-5.228583,-18.679965
1.070000,0.002570,0.978918,0.303679,10.955107,-5.572601,-19.142296
1.072000,0.036106,0.885014,0.297309,11.114190,-5.904932,-19.580841
1.074000,0.069348,0.791079,0.290537,11.282728,-6.224727,-19.994552
1.076000,0.119396,0.700892,0.303475,11.447217,-6.473353,-20.314857
1.078000,0.154383,0.604699,0.299460,11.619038,-6.764890,-20.676346
1.080000,0.183585,0.514269,0.283179,11.798246,-7.048670,-21.020938
1.082000,0.211530,0.425507,0.265039,11.978279,-7.319970,-21.341621
1.084000,0.236515,0.340343,0.240932,12.160930,-7.577908,-21.638186
1.086000,0.263021,0.253941,0.222110,12.339047,-7.818780,-21.905972
1.088000,0.292701,0.164997,0.212649,12.506027,-8.044432,-22.146544
1.090000,0.323868,0.075163,0.208977,12.661698,-8.255630,-22.361612
1.092000,0.354889,-0.013429,0.206601,12.809430,-8.454139,-22.554160
1.094000,0.384207,-0.098968,0.201843,12.950742,-8.640989,-22.726209
1.096000,0.411318,-0.180704,0.193567,13.085458,-8.816598,-22.878780
1.098000,0.436639,-0.258813,0.182810,13.212177,-8.980969,-23.012185
1.100000,0.460904,-0.333814,0.171335,13.329253,-9.133981,-23.126544
1.102000,0.486897,-0.410454,0.145507,13.471281,-9.326595,-23.269726
1.104000,0.515141,-0.482184,0.137005,13.565946,-9.454612,-23.344161
1.106000,0.546231,-0.551658,0.150915,13.604258,-9.516910,-23.350282
1.108000,0.575735,-0.620417,0.149338,13.668491,-9.618921,-23.385751
1.110000,0.598235,-0.679181,0.132631,13.734622,-9.718724,-23.417298
1.112000,0.616472,-0.731089,0.109420,13.794059,-9.810345,-23.436986
1.114000,0.638744,-0.784648,0.080568,13.874587,-9.932371,-23.471978
1.116000,0.659246,-0.831962,0.066581,13.907069,-10.001038,-23.458482
1.118000,0.677806,-0.873288,0.066626,13.889860,-10.017664,-23.400195
1.120000,0.699836,-0.915834,0.061053,13.895584,-10.063307,-23.356652
1.122000,0.724906,-0.957623,0.046065,13.929824,-10.137820,-23.327272
1.124000,0.733912,-0.978330,0.029371,13.905955,-10.140574,-23.254664
1.126000,0.755556,-1.009874,0.015122,13.898515,-10.162470,-23.184345
1.128000,0.786064,-1.047132,0.005588,13.910200,-10.203997,-23.115778
1.130000,0.798355,-1.061986,-0.009789,13.867756,-10.181374,-23.018986
1.132000,0.817074,-1.080295,-0.024449,13.838946,-10.172924,-22.918670
1.134000,0.833285,-1.093078,-0.038968,13.808425,-10.159487,-22.814260
1.136000,0.858987,-1.113214,-0.044209,13.788230,-10.155401,-22.699682
1.138000,0.862710,-1.102833,-0.068223,13.736401,-10.110228,-22.586033
1.140000,0.871358,-1.096205,-0.088447,13.696257,-10.070793,-22.460004
1.142000,0.880589,-1.085644,-0.104207,13.654770,-10.024422,-22.328488
1.144000,0.901985,-1.087435,-0.101754,13.617855,-9.978104,-22.176375
1.146000,0.908949,-1.066971,-0.113008,13.572528,-9.913358,-22.030473
1.148000,0.909658,-1.035538,-0.133451,13.531125,-9.841231,-21.881450
1.150000,0.907311,-0.996197,-0.156216,13.493032,-9.761487,-21.728315
1.152000,0.906684,-0.997270,-0.161227,13.460115,-9.672702,-21.566896
1.154000,0.909546,-0.997683,-0.154393,13.424185,-9.575237,-21.401929
1.156000,0.909256,-0.987057,-0.151944,13.390242,-9.475211,-21.238560
1.158000,0.764627,-0.954517,-0.433716,13.390242,-9.475211,-21.238560
1.160000,0.880157,-0.894869,-0.189496,13.342630,-9.271127,-20.923465
1.162000,0.841847,-0.792231,-0.249567,13.334313,-9.167337,-20.791616
1.164000,0.825333,-0.727266,-0.253908,13.313425,-9.042424,-20.597287
1.166000,0.795914,-0.615032,-0.288494,13.301415,-8.922506,-20.455689
1.168000,0.789253,-0.551519,-0.272047,13.283585,-8.772469,-20.243423
1.170000,0.777044,-0.464625,-0.271075,13.280214,-8.620026,-20.055403
1.172000,0.760372,-0.369838,-0.281148,13.294688,-8.462728,-19.870838
1.174000,0.730343,-0.239577,-0.324970,13.334208,-8.315145,-19.724245
1.176000,1.944398,-1.117730,2.060690,13.360448,-8.124104,-19.496888
1.178000,2.029709,-1.156652,2.264458,13.408528,-7.955478,-19.335927
1.180000,1.613931,-0.587708,1.436739,14.194381,-7.928289,-19.463534
1.182000,1.119061,0.147082,0.440287,15.045702,-7.937131,-19.659633
1.184000,0.775695,0.715146,-0.236160,15.574159,-7.823975,-19.657456
1.186000,0.630567,1.041089,-0.493824,15.724193,-7.555448,-19.410786
1.188000,0.613830,1.225170,-0.485075,15.624376,-7.208615,-19.040377
1.190000,0.678615,1.254578,-0.304366,15.451183,-6.762145,-18.541220
1.192000,0.720325,1.364200,-0.187566,15.301731,-6.375686,-18.131877
1.194000,0.749979,1.426782,-0.085077,15.220186,-5.956700,-17.706984
1.196000,0.740924,1.553664,-0.065155,15.200324,-5.587529,-17.362465
1.198000,0.695007,1.764012,-0.130511,15.226201,-5.280882,-17.103868
1.200000,0.651610,1.933167,-0.175788,15.255565,-4.948271,-16.828354
1.202000,-5.118174,11.546274,-18.795416,-3.840648,3.065310,2.615805
1.204000,-5.140770,11.043988,-18.115516,-4.052107,3.251251,2.905372
1.206000,-5.251616,10.640864,-17.566091,-4.265932,3.329813,3.129593
1.208000,-5.446512,10.216379,-17.037363,-4.114983,3.227731,2.979202
1.210000,-5.650286,9.944539,-16.699382,-3.896992,3.003322,2.703288
1.212000,-5.886563,9.707015,-16.432844,-3.664895,2.755766,2.398256
1.214000,-6.176544,9.471434,-16.191063,-3.399316,2.465708,2.034720
1.216000,-6.508745,9.183788,-15.929374,-3.177552,2.204508,1.715028
1.218000,-6.899491,8.848354,-15.644713,-2.971289,1.943076,1.398822
1.220000,-7.600503,8.453919,-15.383020,-2.689492,1.495605,0.875827
1.222000,-8.254753,8.037122,-15.098720,-2.447752,1.093858,0.411320
1.224000,-8.796204,7.571560,-14.752878,-2.294309,0.807542,0.093830
1.226000,-9.229836,7.071764,-14.363210,-2.207682,0.621896,-0.082735
1.228000,-9.577614,6.574254,-13.974805,-2.180095,0.523628,-0.149485
1.230000,-9.821220,6.161157,-13.645876,-2.184113,0.423068,-0.168148
1.232000,-10.056213,5.758920,-13.367388,-2.201578,0.411141,-0.132471
1.234000,-10.253384,5.409965,-13.153677,-2.221544,0.418948,-0.078875
1.236000,-10.425435,5.132056,-13.023923,-2.230586,0.428136,-0.031442
1.238000,-10.624553,4.876315,-12.969668,-2.217937,0.486925,0.013690
1.240000,-10.716200,4.777454,-12.998610,-2.203622,0.429390,0.016907
1.242000,-10.891646,4.653290,-13.096407,-2.158240,0.470312,0.023040
1.244000,-10.957102,4.640783,-13.217350,-2.131401,0.415033,0.014296
1.246000,-11.063325,4.626737,-13.383299,-2.090110,0.413307,0.009882
1.248000,-11.158349,4.625163,-13.560907,-2.050655,0.422178,0.011974
1.250000,-11.248163,4.643447,-13.756591,-2.011319,0.438208,0.016619
1.252000,-11.383253,4.654421,-13.995035,-1.953294,0.499411,0.015905
1.254000,-11.471107,4.715547,-14.229681,-1.911428,0.522205,0.015245
1.256000,-11.564110,4.802284,-14.485612,-1.867926,0.547525,0.011944
1.258000,-11.659945,4.903403,-14.751499,-1.823336,0.577002,0.007583
1.260000,-11.711934,5.027874,-14.981952,-1.804248,0.583000,0.018255
1.262000,-11.862442,5.137145,-15.298552,-1.733118,0.650263,-0.001340
1.264000,-11.920813,5.268376,-15.526240,-1.711555,0.667874,0.008490
1.266000,-12.081788,5.401149,-15.853790,-1.637450,0.738525,-0.016642
1.268000,-12.199420,5.543683,-16.133519,-1.586618,0.786869,-0.028179
1.270000,-12.324747,5.693132,-16.411272,-1.540544,0.843648,-0.033045
1.272000,-12.456180,5.847137,-16.686488,-1.495654,0.906084,-0.035870
1.274000,-12.544427,5.992383,-16.896458,-1.480565,0.961867,-0.010414
1.276000,-12.737746,6.172363,-17.233804,-1.405871,1.040964,-0.046174
1.278000,-12.837126,6.326215,-17.444289,-1.382540,1.098714,-0.035171
1.280000,-12.991382,6.498204,-17.711700,-1.335401,1.174228,-0.044987
1.282000,-13.150747,6.676605,-17.981253,-1.281784,1.247555,-0.064119
1.284000,-13.314603,6.858497,-18.247538,-1.227493,1.323707,-0.084339
1.286000,-13.482083,7.041057,-18.507194,-1.175472,1.405613,-0.101240
1.288000,-13.652725,7.223632,-18.759572,-1.125931,1.493258,-0.114236
1.290000,-13.826386,7.406927,-19.005689,-1.078072,1.585825,-0.124609
1.292000,-14.002917,7.591830,-19.246794,-1.030896,1.682228,-0.134025
1.294000,-14.182052,7.778873,-19.483709,-0.983339,1.781245,-0.143820
1.296000,-14.363389,7.968091,-19.716667,-0.935219,1.882463,-0.154504
1.298000,-14.603850,8.208782,-20.027427,-0.860836,1.973513,-0.206660
1.300000,-14.730542,8.351298,-20.169372,-0.838201,2.091829,-0.177641
1.302000,-14.909758,8.531729,-20.371671,-0.806805,2.211210,-0.171292
1.304000,-15.094593,8.724553,-20.584690,-0.763781,2.321628,-0.182790
1.306000,-15.280381,8.923230,-20.799479,-0.715262,2.428429,-0.203211
1.308000,-15.524408,9.180590,-21.091625,-0.645645,2.517894,-0.265712
1.310000,-15.647508,9.318234,-21.210829,-0.620649,2.647730,-0.242729
1.312000,-15.817393,9.495220,-21.384376,-0.589553,2.774117,-0.238809
1.314000,-16.051092,9.744135,-21.647809,-0.531085,2.871654,-0.290391
1.316000,-16.224510,9.935819,-21.830330,-0.487021,2.985790,-0.308946
1.318000,-16.327958,10.048487,-21.910027,-0.470861,3.133822,-0.270275
1.320000,-16.545709,10.282632,-22.138554,-0.427081,3.240481,-0.306617
1.322000,-16.710816,10.468929,-22.304382,-0.384409,3.356236,-0.326283
1.324000,-16.865347,10.643021,-22.451936,-0.349167,3.478737,-0.335344
1.326000,-17.015210,10.811620,-22.590245,-0.323457,3.599786,-0.343257
1.328000,-17.105028,10.913879,-22.650790,-0.307300,3.743299,-0.317243
1.330000,-17.249240,11.081043,-22.784370,-0.276512,3.856541,-0.337515
1.332000,-17.398411,11.259757,-22.930831,-0.235537,3.957907,-0.376044
1.334000,-17.597097,11.497975,-23.139139,-0.191551,4.033473,-0.447106
1.336000,-17.732958,11.661184,-23.262647,-0.163616,4.138113,-0.473403
1.338000,-17.798776,11.736688,-23.289188,-0.158002,4.281118,-0.442230
1.340000,-17.962769,11.929781,-23.436117,-0.150316,4.375833,-0.468993
1.342000,-18.028818,12.010626,-23.470185,-0.137954,4.508304,-0.451591
1.342000,-18.181711,12.203043,-23.614860,-0.126695,4.591884,-0.489341
1.346000,-18.286915,12.341959,-23.707616,-0.109988,4.691104,-0.509435
1.348000,-18.377787,12.465359,-23.781782,-0.101569,4.793534,-0.519523
1.350000,-18.462114,12.581204,-23.847261,-0.097187,4.894844,-0.526576
1.352000,-18.541510,12.692571,-23.908131,-0.101023,4.978263,-0.542374
1.354000,-18.616291,12.800369,-23.965703,-0.104620,5.056244,-0.561070
1.356000,-18.642431,12.847836,-23.967611,-0.107370,5.153009,-0.556088
1.358000,-18.701629,12.941827,-24.011328,-0.118565,5.222254,-0.574067
1.360000,-18.761980,13.039140,-24.060645,-0.127379,5.281980,-0.600333
1.362000,-18.814929,13.129907,-24.103739,-0.139363,5.337261,-0.625898
1.364000,-18.858904,13.211287,-24.137182,-0.155333,5.391461,-0.646338
1.366000,-18.893858,13.283197,-24.161056,-0.178134,5.441854,-0.663270
1.368000,-18.920461,13.346818,-24.177000,-0.203153,5.490479,-0.676613
1.370000,-18.969884,13.447546,-24.223471,-0.239470,5.514421,-0.706402
1.372000,-18.949674,13.452707,-24.190195,-0.262522,5.573063,-0.701507
1.374000,-18.945377,13.487674,-24.179066,-0.299963,5.609687,-0.708109
1.376000,-18.940855,13.523988,-24.172280,-0.337452,5.593748,-0.742743
1.378000,-18.954784,13.593571,-24.193170,-0.380289,5.558106,-0.791537
1.380000,-18.928474,13.609974,-24.168624,-0.424457,5.539593,-0.817623
1.382000,-18.860466,13.570993,-24.094932,-0.473325,5.540098,-0.817425
1.384000,-18.822707,13.588141,-24.063308,-0.534321,5.524793,-0.825752
1.386000,-18.759035,13.569499,-24.006572,-0.584319,5.524550,-0.822088
1.388000,-18.670988,13.511664,-23.918751,-0.628156,5.535661,-0.807538
1.390000,-18.596149,13.479825,-23.852839,-0.676240,5.534818,-0.802801
1.392000,-18.521677,13.450169,-23.793281,-0.723242,5.525994,-0.805829
1.394000,-18.457305,13.443128,-23.753663,-0.773573,5.507260,-0.816914
1.396000,-18.364371,13.386613,-23.678627,-0.816807,5.492871,-0.821792
1.398000,-18.285439,13.363484,-23.628281,-0.871126,5.467677,-0.832527
1.400000,-18.185399,13.299173,-23.549335,-0.921063,5.440450,-0.840664
1.402000,-18.095156,13.262638,-23.491340,-2.538202,5.813026,1.324435
1.404000,-17.987652,13.190869,-23.408757,-2.712337,5.750170,1.471266
1.406000,-17.984276,13.462008,-23.756683,-2.431158,5.267886,0.900392
1.408000,-17.969894,13.753072,-24.132222,-2.116301,4.715149,0.236382
1.410000,-17.870475,13.886142,-24.308990,-1.920578,4.240144,-0.281101
1.412000,-17.676625,13.835750,-24.255881,-1.861758,3.875750,-0.609418
1.414000,-17.405081,13.639586,-24.023247,-1.912234,3.611019,-0.775376
1.416000,-17.080063,13.350688,-23.680590,-2.031265,3.417129,-0.831340
1.418000,-16.723306,13.014722,-23.287338,-2.183393,3.264932,-0.826704
1.418000,-16.350603,12.662802,-22.883694,-2.344230,3.132135,-0.797435
1.422000,-15.971861,12.312268,-22.491800,-2.504000,3.000817,-0.767134
1.424000,-15.592531,11.970426,-22.120702,-2.652452,2.867869,-0.743457
1.426000,-15.214406,11.638174,-21.771162,-2.706762,2.657674,-0.757908
1.428000,-14.838691,11.314057,-21.440828,-2.774657,2.471268,-0.768164
1.430000,-14.460635,10.981658,-21.107843,-2.874198,2.304214,-0.764265
1.432000,2.245297,0.686064,3.342470,13.417784,-4.995322,-22.674962
1.434000,2.513614,0.599276,3.614387,14.138508,-5.606994,-22.712998
1.436000,2.094479,1.328647,2.610220,15.764034,-6.494448,-23.410452
1.438000,1.565044,2.167920,1.495562,17.295538,-7.382627,-24.180994
1.440000,1.179327,2.814051,0.637510,18.571652,-7.817688,-24.398310
1.442000,0.930123,3.215842,0.194577,19.259948,-7.965211,-24.270530
1.444000,0.938180,3.303216,0.171396,19.743816,-7.787575,-23.712566
1.446000,1.013891,3.249519,0.365704,19.946812,-7.460602,-23.011960
1.448000,1.097540,3.168082,0.590597,20.065780,-7.052718,-22.260825
1.450000,1.136276,3.135472,0.733345,20.186568,-6.622699,-21.539321
1.452000,1.099717,3.159667,0.773519,20.317842,-6.189997,-20.867799
