time,stance,left_hip_yaw,left_hip_pitch,left_knee,right_hip_yaw,right_hip_pitch,right_knee
3.250000,1,0.273444,0.894327,1.247213,-0.252520,-0.604665,1.226836
3.252000,1,0.274400,0.899997,1.258433,-0.251979,-0.608627,1.228860
3.254000,1,0.275336,0.905644,1.270213,-0.251410,-0.612595,1.230885
3.256000,1,0.276244,0.911186,1.282285,-0.250825,-0.616573,1.232912
3.258000,1,0.277139,0.916540,1.294558,-0.250232,-0.620553,1.234915
3.260000,1,0.278021,0.921701,1.307020,-0.249627,-0.624503,1.236851
3.262000,1,0.278888,0.926621,1.319596,-0.249016,-0.628417,1.238702
3.264000,1,0.279743,0.931276,1.332204,-0.248400,-0.632292,1.240464
3.266000,1,0.280580,0.935614,1.344695,-0.247786,-0.636139,1.242149
3.268000,1,0.281398,0.939615,1.357014,-0.247176,-0.639953,1.243750
3.270000,1,0.282199,0.943279,1.369177,-0.246568,-0.643717,1.245238
3.272000,1,0.282980,0.946592,1.381148,-0.245963,-0.647429,1.246610
3.274000,1,0.283742,0.949542,1.392899,-0.245364,-0.651088,1.247863
3.276000,1,0.284480,0.952111,1.404329,-0.244775,-0.654704,1.249014
3.278000,1,0.285192,0.954282,1.415430,-0.244196,-0.658279,1.250059
3.280000,1,0.285878,0.956049,1.426192,-0.243629,-0.661811,1.250997
3.282000,1,0.286523,0.957434,1.436603,-0.243072,-0.665298,1.251828
3.284000,1,0.287129,0.958442,1.446693,-0.242526,-0.668733,1.252539
3.286000,1,0.287694,0.959073,1.456451,-0.241991,-0.672121,1.253140
3.288000,1,0.288220,0.959324,1.465867,-0.241468,-0.675464,1.253631
3.290000,1,0.288707,0.959195,1.474926,-0.240958,-0.678767,1.254019
3.292000,1,0.289154,0.958681,1.483618,-0.240463,-0.682031,1.254308
3.294000,1,0.289562,0.957792,1.491911,-0.239983,-0.685259,1.254502
3.296000,1,0.289928,0.956523,1.499761,-0.239521,-0.688461,1.254616
3.298000,1,0.290252,0.954869,1.507182,-0.239077,-0.691637,1.254652
3.300000,1,0.290537,0.952837,1.514205,-0.238652,-0.694785,1.254605
3.302000,1,0.290783,0.950430,1.520831,-0.238247,-0.697907,1.254477
3.304000,1,0.290989,0.947655,1.527028,-0.237861,-0.701009,1.254281
3.306000,1,0.291155,0.944520,1.532793,-0.237496,-0.704092,1.254020
3.308000,1,0.291286,0.941013,1.538141,-0.237151,-0.707160,1.253696
3.310000,1,0.291379,0.937080,1.543067,-0.236828,-0.710220,1.253315
3.312000,1,0.291438,0.932728,1.547600,-0.236529,-0.713271,1.252874
3.314000,1,0.291465,0.927966,1.551735,-0.236253,-0.716313,1.252376
3.316000,1,0.291458,0.922890,1.555446,-0.235998,-0.719344,1.251833
3.318000,1,0.291416,0.917520,1.558728,-0.235765,-0.722365,1.251248
3.320000,1,0.291340,0.911869,1.561586,-0.235553,-0.725377,1.250624
3.322000,1,0.291230,0.905949,1.564026,-0.235365,-0.728383,1.249966
3.324000,1,0.291089,0.899766,1.566071,-0.235201,-0.731384,1.249272
3.326000,1,0.290915,0.893339,1.567711,-0.235061,-0.734383,1.248550
3.328000,1,0.290710,0.886686,1.568971,-0.234946,-0.737381,1.247804
3.330000,1,0.290475,0.879821,1.569856,-0.234855,-0.740383,1.247042
3.332000,1,0.290220,0.872737,1.570368,-0.234790,-0.743393,1.246267
3.334000,1,0.289947,0.865439,1.570525,-0.234752,-0.746411,1.245480
3.336000,1,0.289657,0.857933,1.570333,-0.234743,-0.749439,1.244682
3.338000,1,0.289349,0.850232,1.569792,-0.234761,-0.752477,1.243876
3.340000,1,0.289021,0.842353,1.568901,-0.234807,-0.755528,1.243067
3.342000,1,0.289021,0.842353,1.568901,-0.234807,-0.755528,1.243067
3.344000,1,0.288288,0.826214,1.566000,-0.234976,-0.761664,1.241458
3.346000,1,0.287883,0.817977,1.564013,-0.235100,-0.764755,1.240665
3.348000,1,0.287451,0.809577,1.561656,-0.235255,-0.767866,1.239880
3.350000,1,0.286992,0.801095,1.558969,-0.235436,-0.770995,1.239109
3.352000,1,0.286507,0.792532,1.555966,-0.235644,-0.774144,1.238354
3.354000,1,0.285994,0.783924,1.552652,-0.235879,-0.777312,1.237617
3.356000,1,0.285453,0.775287,1.549037,-0.236140,-0.780505,1.236907
3.358000,1,0.284883,0.766639,1.545123,-0.236427,-0.783724,1.236226
3.360000,1,0.284295,0.758015,1.540893,-0.236739,-0.786968,1.235578
3.362000,1,0.283689,0.749430,1.536355,-0.237077,-0.790239,1.234963
3.364000,1,0.283068,0.740885,1.531526,-0.237442,-0.793537,1.234382
3.366000,1,0.282426,0.732357,1.526373,-0.237836,-0.796868,1.233838
3.368000,1,0.281764,0.723905,1.520949,-0.238255,-0.800228,1.233333
3.370000,1,0.281082,0.715544,1.515271,-0.238699,-0.803618,1.232869
3.372000,1,0.280380,0.707285,1.509347,-0.239168,-0.807040,1.232446
3.374000,1,0.279658,0.699127,1.503195,-0.239664,-0.810495,1.232064
3.376000,1,0.278911,0.691048,1.496775,-0.240186,-0.813985,1.231727
3.378000,1,0.278144,0.683071,1.490147,-0.240735,-0.817511,1.231433
3.380000,1,0.277355,0.675232,1.483311,-0.241308,-0.821070,1.231184
3.382000,1,0.276589,0.667588,1.476213,-0.241908,-0.824661,1.230982
3.384000,1,0.275845,0.660137,1.468872,-0.242537,-0.828284,1.230826
3.386000,1,0.275128,0.652872,1.461293,-0.243193,-0.831941,1.230715
3.388000,1,0.274427,0.645825,1.453483,-0.243875,-0.835631,1.230650
3.390000,1,0.273729,0.639006,1.445453,-0.244581,-0.839355,1.230630
3.392000,1,0.273037,0.632414,1.437222,-0.245313,-0.843114,1.230657
3.394000,1,0.272357,0.626020,1.428816,-0.246069,-0.846910,1.230730
3.396000,1,0.271679,0.619837,1.420252,-0.246849,-0.850745,1.230851
3.398000,1,0.270987,0.613912,1.411520,-0.247651,-0.854614,1.231019
3.400000,1,0.270281,0.608245,1.402635,-0.248474,-0.858519,1.231233
3.402000,1,0.269561,0.602820,1.393603,-0.249318,-0.862462,1.231495
3.404000,1,0.268839,0.597589,1.384466,-0.250184,-0.866449,1.231809
3.406000,1,0.268095,0.592601,1.375192,-0.251069,-0.870473,1.232167
3.408000,1,0.267577,0.587988,1.365536,-0.251995,-0.874510,1.232547
3.410000,1,0.267285,0.583746,1.355517,-0.252957,-0.878563,1.232950
3.412000,1,0.267233,0.579785,1.345214,-0.253955,-0.882644,1.233382
3.414000,1,0.267272,0.576160,1.334672,-0.254974,-0.886751,1.233843
3.416000,1,0.267293,0.572834,1.323994,-0.256005,-0.890894,1.234342
3.418000,1,0.267299,0.569804,1.313196,-0.257050,-0.895072,1.234877
3.420000,1,0.267218,0.567042,1.302371,-0.258102,-0.899290,1.235455
3.422000,1,0.267051,0.564376,1.291662,-0.259163,-0.903564,1.236083
3.424000,1,0.266753,0.561748,1.281140,-0.260228,-0.907897,1.236763
3.426000,1,0.266310,0.559181,1.270791,-0.261297,-0.912285,1.237497
3.428000,0,0.266070,0.558577,1.264284,-0.262428,-0.916883,1.238361
3.430000,0,0.265961,0.559641,1.260951,-0.263603,-0.921656,1.239338
3.432000,0,0.265714,0.561449,1.258821,-0.264773,-0.926551,1.241092
3.434000,0,0.265355,0.563815,1.257607,-0.265939,-0.931519,1.243551
3.436000,0,0.264906,0.566619,1.257124,-0.267101,-0.936520,1.246626
3.438000,0,0.264380,0.569739,1.257179,-0.268254,-0.941535,1.250306
3.440000,0,0.263790,0.573087,1.257643,-0.269412,-0.946571,1.254685
3.442000,0,0.263170,0.576615,1.258453,-0.270601,-0.951511,1.260609
3.444000,0,0.262525,0.580267,1.259514,-0.271814,-0.956315,1.267967
3.446000,0,0.261860,0.583999,1.260760,-0.273040,-0.961013,1.276529
3.448000,0,0.261175,0.587749,1.262089,-0.274275,-0.965587,1.286223
3.450000,0,0.260472,0.591492,1.263459,-0.275505,-0.970041,1.296831
3.452000,0,0.259757,0.595208,1.264832,-0.276716,-0.974349,1.308165
3.454000,0,0.259037,0.598917,1.266228,-0.277892,-0.978505,1.319895
3.456000,0,0.258311,0.602578,1.267580,-0.279030,-0.982500,1.331990
3.458000,0,0.257581,0.606185,1.268870,-0.280122,-0.986302,1.344322
3.460000,0,0.256850,0.609732,1.270085,-0.281162,-0.989918,1.356765
3.462000,0,0.256121,0.613216,1.271212,-0.282148,-0.993329,1.369223
3.464000,0,0.255401,0.616658,1.272275,-0.283078,-0.996506,1.381531
3.466000,0,0.254690,0.620054,1.273258,-0.283952,-0.999419,1.393655
3.468000,0,0.253990,0.623398,1.274149,-0.284771,-1.002052,1.405565
3.470000,0,0.253301,0.626689,1.274941,-0.285539,-1.004395,1.417215
3.472000,0,0.252625,0.629925,1.275627,-0.286258,-1.006433,1.428582
3.474000,0,0.251961,0.633103,1.276200,-0.286927,-1.008153,1.439651
3.476000,0,0.251307,0.636212,1.276642,-0.287551,-1.009556,1.450441
3.478000,0,0.250666,0.639268,1.276968,-0.288129,-1.010619,1.460910
3.480000,0,0.250038,0.642270,1.277175,-0.288654,-1.011305,1.471056
3.482000,0,0.249423,0.645221,1.277266,-0.289124,-1.011610,1.480863
3.484000,0,0.248821,0.648112,1.277226,-0.289544,-1.011539,1.490356
3.486000,0,0.248232,0.650943,1.277064,-0.289913,-1.011136,1.499498
3.488000,0,0.247656,0.653718,1.276784,-0.290232,-1.010400,1.508299
3.490000,0,0.247095,0.656440,1.276390,-0.290504,-1.009330,1.516741
3.492000,0,0.246551,0.659114,1.275889,-0.290727,-1.007923,1.524813
3.494000,0,0.246024,0.661744,1.275286,-0.290906,-1.006176,1.532505
3.496000,0,0.245515,0.664335,1.274587,-0.291041,-1.004085,1.539805
3.498000,0,0.245025,0.666889,1.273796,-0.291134,-1.001650,1.546705
3.500000,0,0.244555,0.669410,1.272918,-0.291185,-0.998866,1.553197
3.502000,0,0.244105,0.671906,1.271968,-0.291195,-0.995736,1.559239
3.504000,0,0.243676,0.674380,1.270949,-0.291162,-0.992272,1.564806
3.506000,0,0.243269,0.676832,1.269864,-0.291088,-0.988480,1.569902
3.508000,0,0.242885,0.679260,1.268709,-0.290977,-0.984366,1.574555
3.510000,0,0.242525,0.681666,1.267486,-0.290834,-0.979919,1.578778
3.512000,0,0.242187,0.684060,1.266212,-0.290661,-0.975143,1.582574
3.514000,0,0.241871,0.686443,1.264889,-0.290459,-0.970046,1.585946
3.516000,0,0.241578,0.688813,1.263520,-0.290227,-0.964648,1.588874
3.518000,0,0.241309,0.691172,1.262103,-0.289969,-0.958954,1.591383
3.520000,0,0.241065,0.693520,1.260640,-0.289685,-0.952966,1.593495
3.522000,0,0.240846,0.695860,1.259137,-0.289376,-0.946700,1.595213
3.524000,0,0.240651,0.698193,1.257602,-0.289043,-0.940182,1.596536
3.526000,0,0.240480,0.700522,1.256038,-0.288683,-0.933430,1.597464
3.528000,0,0.240333,0.702846,1.254450,-0.288298,-0.926459,1.597997
3.530000,0,0.240213,0.705173,1.252847,-0.287891,-0.919274,1.598157
3.532000,0,0.240117,0.707503,1.251232,-0.287461,-0.911890,1.597945
3.534000,0,0.240047,0.709839,1.249611,-0.287022,-0.904314,1.597337
3.536000,0,0.240002,0.712181,1.247986,-0.286573,-0.896562,1.596339
3.538000,0,0.239982,0.714532,1.246361,-0.286114,-0.888651,1.594955
3.540000,0,0.239989,0.716891,1.244735,-0.285645,-0.880586,1.593206
3.542000,0,0.240023,0.719261,1.243111,-0.285166,-0.872383,1.591099
3.544000,0,0.240084,0.721641,1.241491,-0.284675,-0.864060,1.588640
3.544000,0,0.240084,0.721641,1.241491,-0.284675,-0.864060,1.588640
3.548000,0,0.240279,0.726439,1.238290,-0.283636,-0.847170,1.582661
3.550000,0,0.240416,0.728867,1.236717,-0.283085,-0.838573,1.579123
3.552000,0,0.240583,0.731316,1.235162,-0.282514,-0.829860,1.575228
3.554000,0,0.240777,0.733786,1.233630,-0.281919,-0.821064,1.570976
3.556000,0,0.240998,0.736274,1.232123,-0.281302,-0.812259,1.566430
3.558000,0,0.241243,0.738781,1.230643,-0.280685,-0.803459,1.561586
3.560000,0,0.241513,0.741309,1.229194,-0.280067,-0.794677,1.556452
3.562000,0,0.241808,0.743861,1.227779,-0.279445,-0.785925,1.551034
3.564000,0,0.242129,0.746444,1.226412,-0.278817,-0.777217,1.545347
3.566000,0,0.242476,0.749059,1.225089,-0.278176,-0.768523,1.539344
3.568000,0,0.242848,0.751703,1.223808,-0.277524,-0.759894,1.533086
3.570000,0,0.243243,0.754377,1.222573,-0.276859,-0.751346,1.526586
3.572000,0,0.243663,0.757082,1.221384,-0.276181,-0.742880,1.519861
3.574000,0,0.244108,0.759820,1.220242,-0.275487,-0.734506,1.512916
3.576000,0,0.244579,0.762592,1.219149,-0.274777,-0.726235,1.505758
3.578000,0,0.245072,0.765397,1.218108,-0.274039,-0.718101,1.498378
3.580000,0,0.245072,0.765397,1.218108,-0.274039,-0.718101,1.498378
3.582000,0,0.246132,0.771118,1.216190,-0.272531,-0.702284,1.482938
3.584000,0,0.246701,0.774033,1.215318,-0.271792,-0.694677,1.474845
3.586000,0,0.247294,0.776988,1.214506,-0.271059,-0.687285,1.466516
3.588000,0,0.247913,0.779983,1.213754,-0.270331,-0.680106,1.457970
3.590000,0,0.248557,0.783020,1.213062,-0.269606,-0.673145,1.449221
3.592000,0,0.249224,0.786099,1.212430,-0.268884,-0.666384,1.440286
3.594000,0,0.249915,0.789220,1.211858,-0.268146,-0.659863,1.431168
3.596000,0,0.250626,0.792383,1.211348,-0.267379,-0.653606,1.421871
3.598000,0,0.251359,0.795591,1.210899,-0.266578,-0.647611,1.412409
3.600000,0,0.252111,0.798847,1.210515,-0.265745,-0.641873,1.402795
3.602000,0,0.252883,0.802150,1.210195,-0.264880,-0.636385,1.393041
3.604000,0,0.253676,0.805500,1.209938,-0.263983,-0.631146,1.383162
3.606000,0,0.254489,0.808896,1.209742,-0.263055,-0.626148,1.373168
3.608000,0,0.255350,0.812329,1.209585,-0.262421,-0.621301,1.362829
3.610000,0,0.256253,0.815799,1.209471,-0.262053,-0.616624,1.352176
3.612000,0,0.257188,0.819309,1.209401,-0.261882,-0.612108,1.341270
3.614000,0,0.258153,0.822862,1.209380,-0.261906,-0.607752,1.330119
3.616000,0,0.259125,0.826465,1.209418,-0.261886,-0.603605,1.318885
3.618000,0,0.260100,0.830118,1.209517,-0.261740,-0.599670,1.307635
3.620000,0,0.261076,0.833823,1.209678,-0.261425,-0.595951,1.296407
3.622000,0,0.262056,0.837581,1.209904,-0.260947,-0.592449,1.285218
3.624000,0,0.263039,0.841390,1.210190,-0.260298,-0.589128,1.274086
3.626000,0,0.264028,0.845251,1.210535,-0.259485,-0.585966,1.263026
3.628000,0,0.264028,0.845251,1.210535,-0.259485,-0.585966,1.263026
3.630000,0,0.266081,0.853205,1.211427,-0.257728,-0.581498,1.244215
3.632000,1,0.267206,0.857287,1.211917,-0.257380,-0.581753,1.239883
3.634000,1,0.268387,0.861396,1.212404,-0.257450,-0.583419,1.238551
3.636000,1,0.269601,0.865537,1.212899,-0.257828,-0.586240,1.239629
3.638000,1,0.270774,0.869986,1.214624,-0.257974,-0.589396,1.240985
3.640000,1,0.271907,0.874730,1.217584,-0.257930,-0.592780,1.242498
3.642000,1,0.272997,0.879748,1.221754,-0.257731,-0.596312,1.244084
3.644000,1,0.274060,0.884991,1.227005,-0.257410,-0.599965,1.245739
3.646000,1,0.275112,0.890335,1.233757,-0.257005,-0.603691,1.247425
3.648000,1,0.276150,0.895766,1.241921,-0.256529,-0.607438,1.249081
3.650000,1,0.277174,0.901245,1.251326,-0.255996,-0.611185,1.250689
3.652000,1,0.278176,0.906731,1.261570,-0.255423,-0.614941,1.252275
3.654000,1,0.279153,0.912192,1.272436,-0.254822,-0.618695,1.253829
3.656000,1,0.280100,0.917594,1.283759,-0.254199,-0.622438,1.255340
3.658000,1,0.281018,0.922932,1.295506,-0.253557,-0.626139,1.256765
3.660000,1,0.281925,0.928078,1.307502,-0.252907,-0.629821,1.258128
3.662000,1,0.282821,0.932993,1.319641,-0.252252,-0.633480,1.259418
3.664000,1,0.283706,0.937649,1.331838,-0.251596,-0.637108,1.260627
3.666000,1,0.284579,0.942044,1.344094,-0.250937,-0.640685,1.261727
3.668000,1,0.285436,0.946140,1.356270,-0.250283,-0.644225,1.262735
3.670000,1,0.286275,0.949913,1.368308,-0.249634,-0.647726,1.263650
3.672000,1,0.287093,0.953348,1.380167,-0.248992,-0.651186,1.264467
3.674000,1,0.287893,0.956446,1.391866,-0.248357,-0.654591,1.265165
3.676000,1,0.288674,0.959203,1.403350,-0.247729,-0.657940,1.265747
3.678000,1,0.289436,0.961599,1.414609,-0.247111,-0.661238,1.266212
3.680000,1,0.290176,0.963621,1.425610,-0.246503,-0.664485,1.266565
3.682000,1,0.290891,0.965252,1.436260,-0.245908,-0.667700,1.266832
3.684000,1,0.291585,0.966497,1.446592,-0.245326,-0.670873,1.266999
3.686000,1,0.292240,0.967366,1.456597,-0.244755,-0.674005,1.267067
3.688000,1,0.292853,0.967855,1.466267,-0.244197,-0.677098,1.267040
3.690000,1,0.293418,0.967954,1.475546,-0.243654,-0.680162,1.266933
3.692000,1,0.293940,0.967669,1.484466,-0.243125,-0.683195,1.266742
3.694000,1,0.294417,0.967003,1.492994,-0.242612,-0.686198,1.266470
3.696000,1,0.294850,0.965950,1.501145,-0.242116,-0.689174,1.266119
3.698000,1,0.295239,0.964509,1.508910,-0.241637,-0.692124,1.265692
3.700000,1,0.295582,0.962686,1.516229,-0.241178,-0.695057,1.265204
3.702000,1,0.295878,0.960485,1.523098,-0.240739,-0.697973,1.264656
3.704000,1,0.296132,0.957912,1.529546,-0.240320,-0.700869,1.264043
3.706000,1,0.296344,0.954972,1.535579,-0.239924,-0.703746,1.263366
3.708000,1,0.296514,0.951662,1.541216,-0.239549,-0.706607,1.262629
3.710000,1,0.296648,0.947975,1.546466,-0.239197,-0.709455,1.261835
3.712000,1,0.296745,0.943919,1.551327,-0.238868,-0.712291,1.260987
3.714000,1,0.296807,0.939512,1.555774,-0.238562,-0.715119,1.260095
3.716000,1,0.296833,0.934763,1.559804,-0.238280,-0.717941,1.259162
3.718000,1,0.296823,0.929677,1.563426,-0.238022,-0.720758,1.258192
3.720000,1,0.296778,0.924264,1.566641,-0.237788,-0.723572,1.257187
3.722000,1,0.296694,0.918559,1.569408,-0.237578,-0.726384,1.256156
3.724000,1,0.296571,0.912566,1.571745,-0.237391,-0.729197,1.255101
3.726000,1,0.296413,0.906291,1.573675,-0.237230,-0.732009,1.254021
3.728000,1,0.296221,0.899760,1.575214,-0.237094,-0.734824,1.252922
3.730000,1,0.295994,0.893003,1.576351,-0.236983,-0.737640,1.251808
3.732000,1,0.295741,0.886014,1.577090,-0.236899,-0.740462,1.250680
3.734000,1,0.295466,0.878799,1.577452,-0.236842,-0.743292,1.249544
3.736000,1,0.295166,0.871306,1.577415,-0.236815,-0.746137,1.248401
3.738000,1,0.294845,0.863615,1.577013,-0.236816,-0.748992,1.247255
3.740000,1,0.294502,0.855737,1.576258,-0.236845,-0.751859,1.246108
3.742000,1,0.294132,0.847714,1.575139,-0.236899,-0.754738,1.244968
3.744000,1,0.293738,0.839547,1.573675,-0.236980,-0.757631,1.243833
3.746000,1,0.293317,0.831272,1.571857,-0.237090,-0.760536,1.242706
3.748000,1,0.292869,0.822891,1.569702,-0.237227,-0.763457,1.241592
3.750000,1,0.292394,0.814412,1.567218,-0.237392,-0.766396,1.240491
3.752000,1,0.291892,0.805860,1.564409,-0.237584,-0.769354,1.239411
3.754000,1,0.291357,0.797268,1.561270,-0.237802,-0.772333,1.238355
3.756000,1,0.290793,0.788639,1.557818,-0.238048,-0.775334,1.237325
3.758000,1,0.290197,0.779989,1.554061,-0.238321,-0.778357,1.236322
3.760000,1,0.289581,0.771352,1.549991,-0.238621,-0.781408,1.235355
3.762000,1,0.288941,0.762702,1.545566,-0.238949,-0.784491,1.234429
3.764000,1,0.288281,0.754093,1.540847,-0.239302,-0.787603,1.233544
3.766000,1,0.287603,0.745529,1.535848,-0.239683,-0.790745,1.232700
3.768000,1,0.287603,0.745529,1.535848,-0.239683,-0.790745,1.232700
3.770000,1,0.286182,0.728495,1.524992,-0.240530,-0.797130,1.231139
3.772000,1,0.285438,0.720052,1.519154,-0.240996,-0.800374,1.230426
3.774000,1,0.284669,0.711718,1.513081,-0.241486,-0.803650,1.229759
3.776000,1,0.283879,0.703495,1.506791,-0.242003,-0.806959,1.229140
3.778000,1,0.283060,0.695366,1.500243,-0.242547,-0.810305,1.228570
3.780000,1,0.282220,0.687362,1.493491,-0.243115,-0.813687,1.228049
3.782000,1,0.281397,0.679551,1.486490,-0.243712,-0.817098,1.227576
3.784000,1,0.280592,0.671935,1.479257,-0.244337,-0.820542,1.227151
3.786000,1,0.279808,0.664524,1.471799,-0.244990,-0.824021,1.226780
3.788000,1,0.279042,0.657306,1.464128,-0.245669,-0.827538,1.226463
3.790000,1,0.278292,0.650284,1.456257,-0.246374,-0.831093,1.226200
3.792000,1,0.277545,0.643483,1.448197,-0.247104,-0.834687,1.225991
3.794000,1,0.276801,0.636902,1.439963,-0.247859,-0.838319,1.225837
3.796000,1,0.276057,0.630544,1.431564,-0.248638,-0.841990,1.225736
3.798000,1,0.275307,0.624395,1.423006,-0.249441,-0.845701,1.225688
3.800000,1,0.274553,0.618454,1.414303,-0.250268,-0.849451,1.225692
3.802000,1,0.273792,0.612722,1.405462,-0.251117,-0.853241,1.225748
3.804000,1,0.273021,0.607202,1.396492,-0.251990,-0.857070,1.225853
3.806000,1,0.272235,0.601900,1.387390,-0.252883,-0.860941,1.226013
3.808000,1,0.271435,0.596816,1.378172,-0.253796,-0.864853,1.226226
3.810000,1,0.270827,0.592058,1.368621,-0.254748,-0.868785,1.226471
3.812000,1,0.270373,0.587705,1.358720,-0.255732,-0.872734,1.226746
3.814000,1,0.270094,0.583665,1.348537,-0.256747,-0.876709,1.227056
3.816000,1,0.269860,0.580013,1.338114,-0.257783,-0.880712,1.227402
3.818000,1,0.269672,0.576745,1.327473,-0.258838,-0.884742,1.227784
3.820000,1,0.269451,0.573814,1.316711,-0.259907,-0.888809,1.228209
3.822000,1,0.269150,0.570993,1.306056,-0.260985,-0.892935,1.228690
3.824000,1,0.268771,0.568280,1.295512,-0.262073,-0.897116,1.229224
3.826000,1,0.268282,0.565672,1.285114,-0.263169,-0.901350,1.229813
3.828000,1,0.267665,0.563167,1.274843,-0.264271,-0.905637,1.230456
3.830000,1,0.266928,0.560763,1.264683,-0.265380,-0.909976,1.231154
3.832000,0,0.266395,0.560308,1.258267,-0.266551,-0.914516,1.231979
3.834000,0,0.266416,0.561524,1.255670,-0.267851,-0.919129,1.232837
3.836000,0,0.266267,0.563457,1.254165,-0.269126,-0.923883,1.234500
3.838000,0,0.265981,0.565924,1.253481,-0.270364,-0.928743,1.236927
3.840000,0,0.265581,0.568786,1.253416,-0.271558,-0.933689,1.240096
3.842000,0,0.265090,0.571946,1.253829,-0.272716,-0.938704,1.243992
3.844000,0,0.264526,0.575351,1.254640,-0.273852,-0.943756,1.248562
3.846000,0,0.264526,0.575351,1.254640,-0.273852,-0.943756,1.248562
3.848000,0,0.263279,0.582603,1.257043,-0.276159,-0.953559,1.262394
3.850000,0,0.262606,0.586324,1.258439,-0.277319,-0.958248,1.271450
3.852000,0,0.261900,0.590041,1.259858,-0.278491,-0.962775,1.281817
3.854000,0,0.261178,0.593780,1.261351,-0.279628,-0.967198,1.292884
3.856000,0,0.260446,0.597528,1.262893,-0.280715,-0.971510,1.304428
3.858000,0,0.259700,0.601241,1.264411,-0.281752,-0.975703,1.316416
3.860000,0,0.258946,0.604899,1.265870,-0.282733,-0.979759,1.328693
3.862000,0,0.258194,0.608533,1.267305,-0.283663,-0.983644,1.341063
3.864000,0,0.257446,0.612137,1.268700,-0.284545,-0.987340,1.353427
3.866000,0,0.256704,0.615702,1.270033,-0.285379,-0.990823,1.365724
3.868000,0,0.255966,0.619203,1.271265,-0.286165,-0.994089,1.377954
3.870000,0,0.255238,0.622655,1.272408,-0.286905,-0.997094,1.390025
3.872000,0,0.254519,0.626057,1.273455,-0.287602,-0.999814,1.401897
3.874000,0,0.253812,0.629405,1.274398,-0.288257,-1.002231,1.413541
3.876000,0,0.253113,0.632684,1.275208,-0.288871,-1.004345,1.424972
3.878000,0,0.252423,0.635894,1.275887,-0.289445,-1.006134,1.436187
3.880000,0,0.251744,0.639051,1.276448,-0.289966,-1.007563,1.447119
3.882000,0,0.251077,0.642155,1.276897,-0.290432,-1.008666,1.457716
3.884000,0,0.250421,0.645196,1.277219,-0.290846,-1.009447,1.468000
3.886000,0,0.249776,0.648179,1.277413,-0.291209,-1.009858,1.477978
3.888000,0,0.249144,0.651105,1.277487,-0.291522,-1.009931,1.487636
3.890000,0,0.248526,0.653989,1.277461,-0.291786,-1.009659,1.496897
3.892000,0,0.247925,0.656833,1.277338,-0.292002,-1.009035,1.505745
3.894000,0,0.247340,0.659642,1.277115,-0.292169,-1.008004,1.514194
3.896000,0,0.246773,0.662407,1.276781,-0.292291,-1.006569,1.522272
3.898000,0,0.246222,0.665129,1.276344,-0.292372,-1.004781,1.529963
3.900000,0,0.245689,0.667810,1.275809,-0.292412,-1.002641,1.537283
3.902000,0,0.245174,0.670460,1.275191,-0.292411,-1.000156,1.544164
3.904000,0,0.244679,0.673082,1.274496,-0.292368,-0.997329,1.550596
3.906000,0,0.244204,0.675672,1.273717,-0.292286,-0.994165,1.556610
3.908000,0,0.243750,0.678234,1.272858,-0.292166,-0.990667,1.562205
3.910000,0,0.243319,0.680771,1.271923,-0.292013,-0.986819,1.567410
3.912000,0,0.242908,0.683289,1.270923,-0.291826,-0.982630,1.572172
3.914000,0,0.242519,0.685792,1.269868,-0.291605,-0.978108,1.576486
3.916000,0,0.242153,0.688279,1.268755,-0.291354,-0.973258,1.580380
3.918000,0,0.241811,0.690752,1.267587,-0.291073,-0.968091,1.583855
3.920000,0,0.241492,0.693213,1.266367,-0.290764,-0.962608,1.586933
3.922000,0,0.241195,0.695663,1.265104,-0.290423,-0.956835,1.589570
3.924000,0,0.240921,0.698106,1.263803,-0.290052,-0.950778,1.591782
3.926000,0,0.240671,0.700541,1.262461,-0.289653,-0.944442,1.593593
3.928000,0,0.240448,0.702968,1.261083,-0.289229,-0.937851,1.595010
3.930000,0,0.240248,0.705391,1.259675,-0.288776,-0.931032,1.596017
3.932000,0,0.240075,0.707812,1.258241,-0.288310,-0.923958,1.596632
3.934000,0,0.239929,0.710239,1.256792,-0.287836,-0.916636,1.596875
3.936000,0,0.239809,0.712670,1.255328,-0.287351,-0.909086,1.596731
3.938000,0,0.239716,0.715107,1.253854,-0.286859,-0.901316,1.596219
3.940000,0,0.239647,0.717551,1.252376,-0.286353,-0.893355,1.595318
3.942000,0,0.239604,0.720003,1.250892,-0.285834,-0.885209,1.594048
3.944000,0,0.239588,0.722466,1.249404,-0.285296,-0.876847,1.592359
3.946000,0,0.239599,0.724938,1.247917,-0.284743,-0.868338,1.590309
3.948000,0,0.239633,0.727417,1.246435,-0.284169,-0.859735,1.587884
3.950000,0,0.239690,0.729905,1.244961,-0.283572,-0.851059,1.585092
3.952000,0,0.239772,0.732407,1.243501,-0.282954,-0.842312,1.581952
3.954000,0,0.239879,0.734925,1.242057,-0.282315,-0.833510,1.578476
3.956000,0,0.240009,0.737459,1.240634,-0.281652,-0.824679,1.574669
3.958000,0,0.240165,0.740013,1.239236,-0.280980,-0.815825,1.570530
3.960000,0,0.240348,0.742587,1.237862,-0.280302,-0.806950,1.566078
3.962000,0,0.240557,0.745184,1.236517,-0.279617,-0.798065,1.561324
