time,roll,pitch,yaw,roll_d,pitch_d,yaw_d
7.390000,3.099323,3.119391,-3.137818,3.141205,3.141353,-3.141562
7.390000,3.099323,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.392000,3.099323,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.394000,3.099322,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.394000,3.099322,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.394000,3.099322,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.396000,3.099321,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.402000,3.099321,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.404000,3.099321,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.408000,3.099320,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.408000,3.099320,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.410000,3.099320,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.410000,3.099320,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.410000,3.099320,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.412000,3.099319,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.418000,3.099319,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.422000,3.099318,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.424000,3.099318,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.424000,3.099318,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.426000,3.099317,3.119391,-3.137817,3.141205,3.141353,-3.141562
7.428000,3.099317,3.119390,-3.137817,3.141205,3.141353,-3.141562
7.428000,3.099317,3.119390,-3.137817,3.141205,3.141353,-3.141562
7.430000,3.099317,3.119390,-3.137817,3.141205,3.141353,-3.141562
7.436000,3.099317,3.119390,-3.137817,3.141205,3.141353,-3.141562
7.436000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.438000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.440000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.442000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.444000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.444000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.444000,3.099317,3.119389,-3.137817,3.141205,3.141353,-3.141562
7.452000,3.099317,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.454000,3.099317,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.454000,3.099317,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.456000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.460000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.460000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.460000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.460000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.468000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.468000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.470000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.472000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.476000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.476000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.476000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.476000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.478000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.484000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.488000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.490000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.490000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.492000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.494000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.494000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.496000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.502000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.502000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.504000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.506000,3.099316,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.508000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.510000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.512000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.514000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.518000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.518000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.520000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.522000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.526000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.526000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.526000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.528000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.532000,3.099315,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.534000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.536000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.538000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.540000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.542000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.544000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.544000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.546000,3.099314,3.119388,-3.137817,3.141205,3.141353,-3.141562
7.552000,3.099314,3.119387,-3.137817,3.141205,3.141353,-3.141562
7.552000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.554000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.556000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.558000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.560000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.564000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.566000,3.099313,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.566000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.568000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.570000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.572000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.576000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.578000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.578000,3.099312,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.580000,3.099311,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.582000,3.099311,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.584000,3.099311,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.588000,3.099311,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.590000,3.099311,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.590000,3.099311,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.592000,3.099310,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.596000,3.099310,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.598000,3.099310,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.600000,3.099310,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.600000,3.099310,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.602000,3.099310,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.606000,3.099309,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.608000,3.099309,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.610000,3.099309,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.610000,3.099309,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.612000,3.099309,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.614000,3.099309,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.618000,3.099308,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.620000,3.099308,3.119387,-3.137816,3.141205,3.141353,-3.141562
7.622000,3.099308,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.622000,3.099308,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.624000,3.099308,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.628000,3.099307,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.630000,3.099307,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.630000,3.099307,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.632000,3.099307,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.634000,3.099307,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.636000,3.099306,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.640000,3.099306,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.640000,3.099306,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.642000,3.099306,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.644000,3.099306,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.648000,3.099305,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.648000,3.099305,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.650000,3.099305,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.654000,3.099305,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.656000,3.099305,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.656000,3.099304,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.658000,3.099304,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.660000,3.099304,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.664000,3.099304,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.666000,3.099304,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.666000,3.099303,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.668000,3.099303,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.670000,3.099303,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.674000,3.099303,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.676000,3.099302,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.678000,3.099302,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.678000,3.099302,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.680000,3.099302,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.684000,3.099301,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.686000,3.099301,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.686000,3.099301,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.688000,3.099301,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.690000,3.099301,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.692000,3.099300,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.696000,3.099300,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.698000,3.099300,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.698000,3.099300,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.700000,3.099300,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.702000,3.099299,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.704000,3.099299,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.708000,3.099299,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.708000,3.099299,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.710000,3.099298,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.712000,3.099298,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.714000,3.099298,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.718000,3.099298,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.720000,3.099297,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.722000,3.099297,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.722000,3.099297,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.724000,3.099297,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.728000,3.099297,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.730000,3.099296,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.732000,3.099296,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.732000,3.099296,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.734000,3.099295,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.736000,3.099295,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.738000,3.099295,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.742000,3.099295,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.744000,3.099294,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.744000,3.099294,3.119386,-3.137816,3.141205,3.141353,-3.141562
7.746000,3.099294,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.748000,3.099294,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.752000,3.099294,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.752000,3.099293,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.754000,3.099293,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.756000,3.099293,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.758000,3.099293,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.762000,3.099292,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.764000,3.099292,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.764000,3.099292,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.766000,3.099292,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.768000,3.099291,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.770000,3.099291,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.774000,3.099291,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.776000,3.099291,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.776000,3.099290,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.778000,3.099290,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.780000,3.099290,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.784000,3.099289,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.784000,3.099289,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.788000,3.099289,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.788000,3.099289,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.790000,3.099288,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.792000,3.099288,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.796000,3.099288,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.798000,3.099288,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.798000,3.099287,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.800000,3.099287,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.802000,3.099287,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.806000,3.099287,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.808000,3.099286,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.808000,3.099286,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.810000,3.099286,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.812000,3.099286,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.814000,3.099285,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.816000,3.099285,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.820000,3.099285,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.820000,3.099285,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.822000,3.099284,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.824000,3.099284,3.119385,-3.137816,3.141205,3.141353,-3.141562
7.828000,3.099284,3.119385,-3.137815,3.141205,3.141353,-3.141562
7.828000,3.099284,3.119385,-3.137815,3.141205,3.141353,-3.141562
7.830000,3.099283,3.119385,-3.137815,3.141205,3.141353,-3.141562
7.832000,3.099283,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.836000,3.099283,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.836000,3.099283,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.838000,3.099282,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.840000,3.099282,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.842000,3.099282,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.844000,3.099281,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.846000,3.099281,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.848000,3.099281,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.852000,3.099281,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.852000,3.099280,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.854000,3.099280,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.856000,3.099280,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.860000,3.099280,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.862000,3.099279,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.862000,3.099279,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.864000,3.099279,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.868000,3.099279,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.870000,3.099278,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.870000,3.099278,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.872000,3.099278,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.874000,3.099277,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.878000,3.099277,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.880000,3.099277,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.880000,3.099277,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.882000,3.099276,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.884000,3.099276,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.888000,3.099276,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.888000,3.099276,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.890000,3.099275,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.892000,3.099275,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.896000,3.099275,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.898000,3.099275,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.898000,3.099274,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.900000,3.099274,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.902000,3.099274,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.904000,3.099273,3.119384,-3.137815,3.141205,3.141353,-3.141562
7.908000,3.099273,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.910000,3.099273,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.910000,3.099273,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.912000,3.099272,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.914000,3.099272,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.916000,3.099272,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.920000,3.099272,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.922000,3.099271,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.922000,3.099271,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.924000,3.099271,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.926000,3.099270,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.928000,3.099270,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.932000,3.099270,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.932000,3.099270,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.934000,3.099269,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.936000,3.099269,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.938000,3.099269,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.942000,3.099269,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.944000,3.099268,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.944000,3.099268,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.946000,3.099268,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.950000,3.099268,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.950000,3.099267,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.952000,3.099267,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.954000,3.099267,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.958000,3.099266,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.960000,3.099266,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.960000,3.099266,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.962000,3.099266,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.964000,3.099265,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.968000,3.099265,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.970000,3.099265,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.970000,3.099265,3.119383,-3.137815,3.141205,3.141353,-3.141562
7.972000,3.099264,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.974000,3.099264,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.978000,3.099264,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.980000,3.099263,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.980000,3.099263,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.982000,3.099263,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.984000,3.099263,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.988000,3.099262,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.988000,3.099262,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.990000,3.099262,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.992000,3.099262,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.994000,3.099261,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.998000,3.099261,3.119382,-3.137815,3.141205,3.141353,-3.141562
7.998000,3.099261,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.000000,3.099260,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.002000,3.099260,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.004000,3.099260,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.008000,3.099260,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.010000,3.099259,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.010000,3.099259,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.012000,3.099259,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.014000,3.099259,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.016000,3.099258,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.020000,3.099258,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.022000,3.099258,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.022000,3.099257,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.024000,3.099257,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.026000,3.099257,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.028000,3.099257,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.030000,3.099256,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.032000,3.099256,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.034000,3.099256,3.119382,-3.137815,3.141205,3.141353,-3.141562
8.036000,3.099256,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.040000,3.099255,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.042000,3.099255,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.042000,3.099255,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.044000,3.099254,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.046000,3.099254,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.048000,3.099254,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.052000,3.099253,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.054000,3.099253,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.054000,3.099253,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.056000,3.099253,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.058000,3.099253,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.060000,3.099252,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.062000,3.099252,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.064000,3.099252,3.119381,-3.137815,3.141205,3.141353,-3.141562
8.066000,3.099251,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.068000,3.099251,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.070000,3.099251,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.072000,3.099251,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.074000,3.099250,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.078000,3.099250,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.080000,3.099250,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.080000,3.099250,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.082000,3.099249,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.084000,3.099249,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.088000,3.099249,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.088000,3.099249,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.090000,3.099248,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.092000,3.099248,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.094000,3.099248,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.098000,3.099247,3.119381,-3.137814,3.141205,3.141353,-3.141562
8.098000,3.099247,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.100000,3.099247,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.102000,3.099247,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.104000,3.099246,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.108000,3.099246,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.110000,3.099246,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.112000,3.099246,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.112000,3.099245,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.114000,3.099245,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.116000,3.099245,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.118000,3.099244,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.122000,3.099244,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.124000,3.099244,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.124000,3.099244,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.126000,3.099243,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.128000,3.099243,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.130000,3.099243,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.134000,3.099242,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.136000,3.099242,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.136000,3.099242,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.138000,3.099242,3.119380,-3.137814,3.141205,3.141353,-3.141562
8.140000,3.099242,3.119380,-3.137814,3.141205,3.141353,-3.141562
